OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.501667	0.525333	0.871667	0
0.502667	0.519667	0.869667	0
0.503333	0.518	0.868333	0
0.500667	0.508667	0.848667	0
0.500667	0.527667	0.872667	0
0.501333	0.510333	0.854667	0
0.500667	0.515	0.860667	0
0.501667	0.528333	0.874667	0
0.503	0.513667	0.862667	0
0.502	0.519333	0.868667	0
0.500333	0.525667	0.869333	0
0.500333	0.513667	0.857667	0
0.502	0.52	0.869333	0
0.500667	0.501667	0.83	0
0.501	0.531	0.876667	0
0.501	0.531667	0.877667	0
0.501	0.514667	0.859333	0
0.500667	0.518333	0.864667	0
0.503333	0.513333	0.862	0
0.500333	0.527667	0.872333	0
0.500333	0.517	0.863333	0
0.500667	0.51	0.852	0
0.502333	0.512667	0.859667	0
0.502	0.518	0.866333	0
0.502333	0.523333	0.873	0
0.502	0.527333	0.873667	0
0.500667	0.525667	0.870667	0
0.500667	0.521	0.867667	0
0.501667	0.515667	0.863667	0
0.501	0.517333	0.864667	0
0.500333	0.516667	0.863	0
0.501667	0.524	0.871333	0
0.502	0.523333	0.871333	0
0.502667	0.520333	0.871	0
0.503	0.522333	0.872333	0
0.502333	0.512333	0.858333	0
0.501	0.519	0.866	0
0.502333	0.508333	0.850667	0
0.501333	0.509	0.850667	0
0.501667	0.526667	0.872667	0
0.501	0.526667	0.872333	0
0.503	0.519333	0.87	0
0.500667	0.513	0.858	0
0.501333	0.519	0.866667	0
0.500667	0.531667	0.876333	0
0.501333	0.523	0.870333	0
0.500333	0.507	0.842667	0
0.503	0.515667	0.865667	0
0.501	0.519667	0.867	0
0.502667	0.516333	0.866	0
0.501	0.530333	0.876	0
0.502	0.520667	0.87	0
0.503	0.514667	0.864333	0
0.500333	0.529667	0.875	0
0.500667	0.503	0.830667	0
0.500667	0.523	0.869333	0
0.500333	0.519	0.864667	0
0.503333	0.517667	0.867667	0
0.502333	0.516667	0.865667	0
0.501333	0.531333	0.877333	0
0.502	0.523667	0.872333	0
0.501333	0.515667	0.863	0
0.502667	0.52	0.870667	0
0.502333	0.522333	0.871	0
0.500667	0.514333	0.858667	0
0.501333	0.513667	0.858333	0
0.501	0.512	0.856333	0
0.500333	0.509333	0.849667	0
0.500333	0.516	0.862	0
0.503	0.518	0.867667	0
0.500667	0.517667	0.864333	0
0.501333	0.514	0.860667	0
0.501333	0.527667	0.873	0
0.500667	0.52	0.866	0
0.501	0.506667	0.846333	0
0.501667	0.512	0.857	0
0.501667	0.513667	0.859667	0
0.501	0.508667	0.850333	0
0.501667	0.519	0.868	0
0.500333	0.501667	0.829	0
0.504	0.513	0.860667	0
0.503667	0.513	0.860333	0
0.501667	0.515333	0.863	0
0.502333	0.521667	0.870667	0
0.503	0.522667	0.872667	0
0.502667	0.508	0.850333	0
0.502333	0.508	0.849	0
0.501333	0.511333	0.856	0
0.500333	0.515	0.86	0
0.501	0.523	0.87	0
0.501333	0.522667	0.87	0
0.503333	0.515667	0.866	0
0.502333	0.517667	0.866667	0
0.502	0.516333	0.864333	0
0.503	0.516	0.866333	0
0.501667	0.521	0.869333	0
