Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	Best
109	77	0.501	0.527667	0.87	0
109	78	0.502	0.511	0.852667	0
109	79	0.501333	0.506	0.839	0
109	80	0.501	0.522333	0.863667	0
109	81	0.502667	0.517	0.861667	0
109	82	0.501	0.507667	0.841667	0
109	83	0.500667	0.52	0.861333	0
109	84	0.500667	0.504667	0.831667	0
109	85	0.501	0.523	0.868	0
109	86	0.501333	0.518	0.861333	0
109	87	0.501333	0.514333	0.860333	1
109	88	0.501333	0.502333	0.807	0
109	89	0.501	0.507	0.840667	0
109	90	0.501333	0.513333	0.859	0
109	91	0.501667	0.527667	0.871333	0
109	92	0.501333	0.512	0.857	0
109	93	0.500667	0.521333	0.861667	0
109	94	0.500667	0.521667	0.862667	0
109	95	0.501	0.503667	0.831667	0
109	96	0.500667	0.518	0.860667	0
109	97	0.501	0.517667	0.86	0
109	98	0.500333	0.511667	0.854667	0
109	99	0.501333	0.514	0.859333	0
109	100	0.501	0.514333	0.859667	0
109	101	0.501	0.514	0.859	0
109	102	0.501	0.503	0.829	0
109	103	0.502333	0.507333	0.842333	0
109	104	0.501667	0.506667	0.84	0
109	105	0.500333	0.517	0.857333	0
109	106	0.500333	0.523	0.865	0
109	107	0.500333	0.524	0.865333	0
109	108	0.500333	0.508	0.839667	0
109	109	0.501	0.504333	0.832667	0
109	110	0.501333	0.508	0.843667	0
109	111	0.500333	0.519667	0.859	0
109	112	0.501333	0.527	0.869667	0
109	113	0.500667	0.522667	0.864	0
109	114	0.503	0.516667	0.861	0
109	115	0.502667	0.522	0.863667	0
109	116	0.503333	0.522	0.864	0
109	117	0.500333	0.504667	0.830667	0
109	118	0.501	0.508	0.842667	0
109	119	0.501333	0.511667	0.856667	0
109	120	0.500667	0.522	0.863333	0
109	121	0.501	0.508333	0.845	0
110	1	0.5	0.502667	0.81	0
110	2	0.5	0.504333	0.859667	0
110	3	0.5	0.506333	0.87	0
110	4	0.5	0.505333	0.864	0
110	5	0.5	0.506	0.866667	0
110	6	0.500333	0.502667	0.859	0
110	7	0.500667	0.510333	0.882333	0
110	8	0.501667	0.510667	0.884	0
110	9	0.501333	0.506	0.876667	0
110	10	0.500333	0.506	0.875	0
110	11	0.500333	0.503333	0.861667	0
110	12	0.500667	0.502333	0.859	0
110	13	0.500333	0.511333	0.883	0
110	14	0.500333	0.503667	0.862667	0
110	15	0.500333	0.504667	0.868	0
110	16	0.501667	0.521	0.891667	0
110	17	0.501333	0.512333	0.886333	0
110	18	0.501667	0.512	0.886667	0
110	19	0.500333	0.504333	0.867333	0
110	20	0.500667	0.502667	0.861333	0
110	21	0.501	0.509667	0.881667	0
110	22	0.501	0.504333	0.869333	0
110	23	0.500333	0.507	0.878	0
110	24	0.501333	0.521	0.890667	0
110	25	0.501667	0.522333	0.894	0
110	26	0.501333	0.511333	0.885	0
110	27	0.501667	0.509667	0.882	0
110	28	0.502333	0.513	0.889333	0
110	29	0.500667	0.502	0.858	0
110	30	0.500333	0.522333	0.889	0
110	31	0.500667	0.513333	0.885333	0
110	32	0.501	0.506	0.876333	0
110	33	0.501	0.523	0.891667	0
110	34	0.502333	0.518	0.890667	0
110	35	0.502	0.510667	0.885	0
110	36	0.500667	0.501667	0.856333	0
110	37	0.500667	0.506333	0.877333	0
110	38	0.501	0.502	0.859	0
110	39	0.500667	0.511	0.883667	0
110	40	0.500667	0.503667	0.866	0
110	41	0.501	0.501667	0.857333	0
110	42	0.500333	0.526	0.89	0
110	43	0.502	0.512667	0.888333	0
110	44	0.500667	0.503333	0.862	0
110	45	0.501	0.504667	0.872667	0
110	46	0.501	0.512333	0.885667	0
110	47	0.500333	0.512	0.884667	0
110	48	0.502333	0.520667	0.892333	0
110	49	0.502	0.519667	0.891	0
110	50	0.501667	0.522	0.893	0
110	51	0.504333	0.521667	0.895	0
110	52	0.503	0.522	0.895667	0
110	53	0.500667	0.505333	0.873667	0
110	54	0.502667	0.521	0.893	0
110	55	0.500667	0.524667	0.892333	0
110	56	0.502	0.513	0.889	0
110	57	0.500333	0.505667	0.874333	0
110	58	0.501333	0.510667	0.883333	0
110	59	0.502333	0.512	0.888	0
110	60	0.502	0.51	0.882333	0
110	61	0.502	0.511	0.885667	0
110	62	0.500667	0.511667	0.884667	0
110	63	0.502333	0.523	0.896	0
110	64	0.501667	0.521667	0.892667	0
110	65	0.502	0.522667	0.895	0
110	66	0.500667	0.51	0.881667	0
110	67	0.502333	0.512667	0.889	0
110	68	0.503333	0.520667	0.893333	0
110	69	0.502333	0.52	0.892	0
110	70	0.500333	0.511667	0.884	0
110	71	0.500333	0.504	0.866333	0
110	72	0.502333	0.513667	0.889667	0
110	73	0.500333	0.522	0.888	0
110	74	0.501	0.505667	0.875333	0
110	75	0.501	0.523667	0.893	0
110	76	0.500333	0.502	0.857333	0
110	77	0.501667	0.523	0.894333	0
110	78	0.501667	0.513333	0.889	0
110	79	0.501667	0.506	0.878	0
110	80	0.500333	0.525333	0.889667	0
110	81	0.501333	0.521667	0.891	0
110	82	0.503667	0.521333	0.894333	0
110	83	0.502	0.511667	0.886667	0
110	84	0.501333	0.513	0.887	0
110	85	0.502	0.522	0.894333	0
110	86	0.501	0.506333	0.878333	0
110	87	0.501	0.505	0.873	0
110	88	0.502	0.52	0.891333	0
110	89	0.501667	0.514	0.890333	0
110	90	0.502	0.505667	0.877333	0
110	91	0.501333	0.506333	0.878667	0
110	92	0.501	0.507333	0.881333	0
110	93	0.501	0.507	0.880667	0
110	94	0.502	0.522333	0.894667	0
110	95	0.501333	0.522667	0.894	0
110	96	0.500333	0.525	0.889333	0
110	97	0.501667	0.511	0.884333	0
110	98	0.501	0.513667	0.887667	0
110	99	0.500667	0.525	0.892667	0
110	100	0.501667	0.513	0.888333	0
110	101	0.501667	0.512333	0.887	0
110	102	0.502667	0.522667	0.896333	0
110	103	0.500667	0.514333	0.887333	0
110	104	0.501333	0.514	0.889667	0
110	105	0.500667	0.521667	0.888667	0
110	106	0.503333	0.521	0.893667	0
110	107	0.500667	0.522667	0.891	0
110	108	0.502667	0.511667	0.888	1
110	109	0.502	0.521667	0.894	0
110	110	0.500667	0.504	0.867	0
110	111	0.501333	0.522	0.892333	0
110	112	0.503333	0.521667	0.894667	0
110	113	0.500667	0.511333	0.884333	0
110	114	0.501667	0.505667	0.876667	0
110	115	0.501667	0.513667	0.889333	0
110	116	0.500667	0.506667	0.88	0
110	117	0.500333	0.515667	0.886667	0
110	118	0.500667	0.514	0.886667	0
110	119	0.502333	0.511667	0.887333	0
110	120	0.500667	0.522	0.890333	0
110	121	0.500333	0.507333	0.880667	0
110	122	0.500667	0.507333	0.881	0
110	123	0.501	0.513333	0.886667	0
110	124	0.501	0.514333	0.889333	0
110	125	0.501	0.522	0.891333	0
111	1	0.5	0.502	0.891	0
111	2	0.5	0.505333	0.913667	0
111	3	0.501	0.508667	0.928667	0
111	4	0.501333	0.505	0.921	0
111	5	0.500333	0.503	0.913667	0
111	6	0.500667	0.504667	0.919667	0
111	7	0.501333	0.503333	0.916	0
111	8	0.5	0.507	0.923333	0
111	9	0.501	0.508	0.928	0
111	10	0.501333	0.503	0.914667	0
111	11	0.500333	0.501667	0.890333	0
111	12	0.501	0.507667	0.927333	0
111	13	0.500667	0.509333	0.928333	0
111	14	0.500667	0.501667	0.890667	0
111	15	0.501	0.506	0.924	0
111	16	0.500333	0.502333	0.891333	0
111	17	0.501333	0.503667	0.916333	0
111	18	0.501333	0.509	0.929	0
111	19	0.501333	0.508333	0.928333	0
111	20	0.500333	0.505667	0.921	0
111	21	0.500333	0.506333	0.925333	1
111	22	0.500667	0.508333	0.927333	0
111	23	0.501	0.505	0.920667	0
111	24	0.500667	0.505333	0.922667	0
111	25	0.500667	0.504333	0.919333	0
111	26	0.500667	0.504	0.915667	0
111	27	0.501	0.503333	0.915667	0
111	28	0.501	0.507333	0.925667	0
111	29	0.500333	0.506	0.923	0
111	30	0.500667	0.508	0.926	0
111	31	0.501	0.504	0.918	0
111	32	0.501333	0.51	0.929333	0
112	1	0.5	0.505333	0.885	0
112	2	0.501	0.505	0.893	0
112	3	0.500667	0.504667	0.891667	0
112	4	0.500667	0.503667	0.887667	0
112	5	0.501	0.507667	0.900333	0
112	6	0.501	0.506	0.897	0
112	7	0.501	0.505333	0.896333	0
112	8	0.500333	0.503667	0.886333	0
112	9	0.501667	0.504	0.891	0
112	10	0.501	0.503667	0.888333	0
112	11	0.500333	0.506667	0.896	0
112	12	0.500667	0.507333	0.899667	0
112	13	0.500333	0.507333	0.898	0
112	14	0.500667	0.504333	0.891333	0
112	15	0.500333	0.506	0.894667	0
112	16	0.501333	0.506333	0.897667	0
112	17	0.500667	0.507	0.899333	1
112	18	0.500667	0.508	0.9	0
112	19	0.501333	0.504333	0.893	0
112	20	0.500667	0.502667	0.886333	0
112	21	0.500667	0.503	0.887333	0
112	22	0.500667	0.504	0.888	0
112	23	0.501	0.504	0.89	0
112	24	0.501	0.504667	0.892667	0
112	25	0.500333	0.505667	0.893667	0
112	26	0.500667	0.505667	0.894333	0
112	27	0.500667	0.508333	0.900333	0
112	28	0.500667	0.506	0.896333	0
112	29	0.501333	0.505667	0.897	0
112	30	0.501	0.507333	0.9	0
113	1	0.500333	0.504667	0.866667	0
113	2	0.500333	0.506	0.873333	0
113	3	0.501333	0.502	0.863333	0
113	4	0.501333	0.509667	0.882	0
113	5	0.500667	0.505667	0.872	0
113	6	0.500333	0.502	0.859333	0
113	7	0.500333	0.505	0.867333	0
113	8	0.502667	0.507667	0.880333	0
113	9	0.500667	0.511667	0.885667	0
113	10	0.501	0.503667	0.867667	0
113	11	0.500333	0.510333	0.882	0
113	12	0.500333	0.506333	0.874333	0
113	13	0.501	0.505	0.872	0
113	14	0.500667	0.502	0.861	0
113	15	0.500667	0.507	0.878667	0
113	16	0.500333	0.512	0.884667	0
113	17	0.500333	0.508333	0.878667	0
113	18	0.500667	0.514667	0.893	0
113	19	0.502	0.504	0.868667	0
113	20	0.501	0.502	0.863	0
113	21	0.500333	0.501667	0.857	0
113	22	0.501	0.517667	0.896333	0
113	23	0.501667	0.508	0.880333	0
113	24	0.501667	0.508333	0.881333	0
113	25	0.501667	0.510667	0.884333	0
113	26	0.501667	0.516667	0.897333	0
113	27	0.501	0.502667	0.864	0
113	28	0.500667	0.505333	0.871	0
113	29	0.501	0.506333	0.878	0
113	30	0.500667	0.511333	0.884333	0
113	31	0.501	0.511333	0.885	0
113	32	0.500333	0.506667	0.875	0
113	33	0.500667	0.513667	0.891333	0
113	34	0.500667	0.504	0.868	0
113	35	0.500667	0.51	0.882333	0
113	36	0.500667	0.505	0.87	0
113	37	0.500333	0.508667	0.879333	0
113	38	0.502	0.51	0.884	0
113	39	0.501333	0.513333	0.890333	0
113	40	0.501333	0.511333	0.885667	0
113	41	0.501	0.506667	0.879	0
113	42	0.502	0.511	0.885	0
113	43	0.500333	0.507333	0.875333	0
113	44	0.502	0.504333	0.869333	0
113	45	0.501	0.517	0.896	0
113	46	0.501	0.513	0.889333	0
113	47	0.500333	0.510667	0.882333	0
113	48	0.500667	0.507333	0.88	0
113	49	0.502	0.510333	0.884667	0
113	50	0.500667	0.502667	0.863333	0
113	51	0.501333	0.509	0.881667	0
113	52	0.501	0.515	0.895	0
113	53	0.501667	0.515	0.895667	0
113	54	0.500333	0.502333	0.859667	0
113	55	0.501667	0.509	0.882	0
113	56	0.500333	0.512333	0.886	0
113	57	0.5	0.502	0.855667	0
113	58	0.501333	0.508333	0.880333	0
113	59	0.501667	0.504333	0.869	0
113	60	0.501	0.516	0.895333	0
113	61	0.501333	0.512667	0.887333	0
113	62	0.501333	0.503333	0.868333	0
113	63	0.501333	0.505	0.872333	0
113	64	0.500667	0.514333	0.892667	0
113	65	0.501333	0.516667	0.897	0
113	66	0.501	0.510667	0.882667	0
113	67	0.501	0.506	0.873667	0
113	68	0.501667	0.512	0.886333	0
113	69	0.500333	0.503	0.864333	0
113	70	0.500667	0.501667	0.860667	0
113	71	0.500667	0.506333	0.877	0
113	72	0.500667	0.515	0.894667	0
113	73	0.501	0.508667	0.881	0
113	74	0.500333	0.503333	0.864667	0
113	75	0.501667	0.510333	0.883667	0
113	76	0.501	0.505667	0.873	0
113	77	0.500333	0.514	0.892333	0
113	78	0.500667	0.503	0.865	0
113	79	0.500667	0.513333	0.887667	0
113	80	0.500667	0.509333	0.880333	0
113	81	0.501	0.514333	0.893333	0
113	82	0.501333	0.511667	0.886	0
113	83	0.501333	0.514667	0.895333	0
113	84	0.501667	0.509333	0.882333	0
113	85	0.501333	0.514	0.894	1
113	86	0.501	0.516333	0.895667	0
113	87	0.501333	0.505333	0.873333	0
113	88	0.501	0.503333	0.866667	0
113	89	0.501333	0.511	0.883	0
113	90	0.500667	0.509667	0.881	0
113	91	0.500333	0.502667	0.86	0
113	92	0.500667	0.506667	0.878333	0
113	93	0.501667	0.511	0.884667	0
113	94	0.500667	0.502333	0.862333	0
113	95	0.501	0.514667	0.894667	0
113	96	0.501	0.512333	0.886333	0
113	97	0.501333	0.514333	0.894333	0
113	98	0.500667	0.513	0.887	0
114	1	0.5	0.502	0.835667	0
114	2	0.5	0.513	0.902	0
114	3	0.5	0.511333	0.898	0
114	4	0.500333	0.503333	0.875333	0
114	5	0.5	0.502667	0.862667	0
114	6	0.500667	0.501333	0.836667	0
114	7	0.500333	0.503667	0.875667	0
114	8	0.501	0.511	0.902667	0
114	9	0.5	0.505333	0.882667	0
114	10	0.501	0.504333	0.883667	0
114	11	0.500333	0.509	0.895667	0
114	12	0.5	0.505	0.879	0
114	13	0.501	0.503	0.876333	0
114	14	0.501	0.502	0.863333	0
114	15	0.501	0.509333	0.898333	0
114	16	0.501	0.505333	0.887667	0
114	17	0.500667	0.503	0.875667	0
114	18	0.500667	0.511667	0.903	0
114	19	0.500333	0.510667	0.901	0
114	20	0.500667	0.514667	0.908	0
114	21	0.500667	0.503667	0.881	0
114	22	0.500667	0.502667	0.874	0
114	23	0.500667	0.504333	0.883	0
114	24	0.500333	0.512333	0.904333	0
114	25	0.500333	0.509667	0.897333	0
114	26	0.500667	0.505	0.885333	0
114	27	0.500667	0.505333	0.887333	0
114	28	0.501333	0.511	0.903	0
114	29	0.501333	0.502333	0.863667	0
114	30	0.501667	0.511333	0.903333	0
114	31	0.500333	0.504333	0.882333	0
114	32	0.501667	0.507333	0.895667	0
114	33	0.501333	0.511667	0.904	0
114	34	0.501333	0.512	0.906333	1
114	35	0.501333	0.508667	0.898333	0
114	36	0.500667	0.507333	0.893	0
114	37	0.501	0.511667	0.903667	0
114	38	0.501	0.507333	0.893667	0
114	39	0.5	0.509667	0.894667	0
114	40	0.500667	0.506333	0.890667	0
114	41	0.500333	0.506667	0.890667	0
114	42	0.500667	0.508	0.895	0
114	43	0.500333	0.502333	0.863333	0
114	44	0.500667	0.509333	0.897	0
114	45	0.501333	0.515	0.909	0
114	46	0.501	0.504667	0.885333	0
114	47	0.500667	0.512	0.903667	0
114	48	0.500333	0.504	0.879333	0
114	49	0.500667	0.504667	0.884333	0
114	50	0.500667	0.507	0.892333	0
114	51	0.501333	0.508333	0.897333	0
114	52	0.500333	0.506333	0.889667	0
114	53	0.501	0.510333	0.900333	0
114	54	0.502667	0.509333	0.899	0
114	55	0.501333	0.512333	0.906667	0
114	56	0.503	0.51	0.899667	0
114	57	0.501	0.502667	0.874667	0
114	58	0.501667	0.506333	0.891333	0
114	59	0.500667	0.504	0.881333	0
114	60	0.500667	0.508333	0.895333	0
114	61	0.501	0.515	0.908333	0
114	62	0.500667	0.512333	0.905333	0
114	63	0.502	0.513667	0.907667	0
114	64	0.503333	0.509	0.899333	0
114	65	0.501667	0.507667	0.898333	0
114	66	0.501	0.505	0.887333	0
114	67	0.501333	0.510667	0.901667	0
114	68	0.501333	0.509333	0.898667	0
114	69	0.501667	0.514	0.908667	0
114	70	0.501	0.513	0.907	0
114	71	0.501	0.513667	0.907333	0
114	72	0.500333	0.503	0.874333	0
114	73	0.501	0.508	0.895667	0
114	74	0.500667	0.509667	0.898667	0
114	75	0.501	0.51	0.899333	0
114	76	0.500667	0.502	0.863	0
114	77	0.501333	0.507333	0.895333	0
114	78	0.501333	0.507	0.894333	0
114	79	0.5	0.509333	0.893333	0
114	80	0.501	0.515667	0.909	0
114	81	0.501333	0.514	0.907667	0
114	82	0.500667	0.506667	0.891333	0
114	83	0.501667	0.508333	0.898667	0
114	84	0.502	0.507333	0.897	0
114	85	0.501333	0.507667	0.897	0
114	86	0.501	0.505667	0.888	0
114	87	0.501	0.512	0.904333	0
114	88	0.502	0.511667	0.904667	0
114	89	0.500667	0.507667	0.894667	0
114	90	0.500333	0.505333	0.884333	0
114	91	0.503	0.508667	0.899	0
114	92	0.500667	0.514	0.906333	0
114	93	0.500667	0.513333	0.905667	0
114	94	0.500667	0.510333	0.899	0
114	95	0.501333	0.506667	0.894	0
115	1	0.500333	0.504	0.867667	0
115	2	0.500667	0.506333	0.873667	0
115	3	0.500333	0.502667	0.861667	0
115	4	0.500333	0.503333	0.864333	0
115	5	0.500667	0.509667	0.878667	0
115	6	0.501333	0.509667	0.880333	0
115	7	0.500333	0.504333	0.869333	0
115	8	0.5	0.503667	0.862667	0
115	9	0.501	0.527333	0.890333	0
115	10	0.500333	0.53	0.891333	0
115	11	0.500333	0.506667	0.873	0
115	12	0.501667	0.506333	0.875667	0
115	13	0.500333	0.531333	0.892	0
115	14	0.500667	0.510667	0.880667	0
115	15	0.5	0.508333	0.875667	0
115	16	0.501333	0.526333	0.889333	0
115	17	0.501667	0.506667	0.878	0
115	18	0.500667	0.503	0.863667	0
115	19	0.501667	0.510667	0.883	0
115	20	0.501	0.524333	0.886667	0
115	21	0.500333	0.503667	0.865667	0
115	22	0.500667	0.507	0.874667	0
115	23	0.500667	0.507333	0.875333	0
115	24	0.500667	0.506	0.873333	0
115	25	0.500667	0.505	0.871333	0
115	26	0.502	0.51	0.882	0
115	27	0.501333	0.506	0.874667	0
115	28	0.502	0.524667	0.889333	0
115	29	0.501	0.503667	0.870333	0
115	30	0.502	0.524333	0.887667	0
115	31	0.501333	0.524	0.886667	0
115	32	0.502667	0.523667	0.886667	0
115	33	0.500333	0.527	0.886333	0
115	34	0.501333	0.524333	0.887	0
115	35	0.500333	0.527667	0.889333	0
115	36	0.500667	0.505667	0.873	0
115	37	0.502333	0.524333	0.889	0
115	38	0.501	0.526667	0.889667	0
115	39	0.500333	0.529	0.890667	0
115	40	0.502667	0.508333	0.880667	0
115	41	0.500333	0.503	0.862667	0
115	42	0.501667	0.505667	0.874333	0
115	43	0.501667	0.507667	0.879333	0
115	44	0.501333	0.512333	0.884	0
115	45	0.501	0.529333	0.894	0
115	46	0.500333	0.505333	0.871333	0
115	47	0.502	0.527333	0.892	0
115	48	0.500333	0.510667	0.88	0
115	49	0.501	0.505	0.873333	0
115	50	0.501	0.51	0.881333	0
115	51	0.500667	0.509	0.877333	0
115	52	0.502	0.507333	0.879	0
115	53	0.501333	0.510667	0.882333	0
115	54	0.502	0.510333	0.882333	0
115	55	0.502	0.509667	0.880667	0
115	56	0.501333	0.502667	0.865	0
115	57	0.501	0.528	0.891333	0
115	58	0.501	0.524	0.885667	0
115	59	0.500333	0.527333	0.889	0
115	60	0.500333	0.528667	0.890333	0
115	61	0.501	0.507	0.876	0
115	62	0.501333	0.512667	0.884333	0
115	63	0.502667	0.527333	0.892333	0
115	64	0.500333	0.508667	0.876333	0
115	65	0.501	0.525333	0.889	0
115	66	0.501667	0.511	0.883333	0
115	67	0.500667	0.507667	0.875667	0
115	68	0.501	0.503	0.866	0
115	69	0.501667	0.511333	0.884667	1
115	70	0.501333	0.523667	0.886	0
115	71	0.500667	0.524	0.885	0
115	72	0.501333	0.524667	0.888	0
115	73	0.501667	0.504	0.871	0
115	74	0.500333	0.511333	0.880333	0
115	75	0.500667	0.51	0.88	0
115	76	0.500667	0.528333	0.89	0
115	77	0.500667	0.511333	0.881	0
115	78	0.501333	0.507	0.877667	0
115	79	0.501333	0.506667	0.876667	0
115	80	0.500333	0.507333	0.874667	0
115	81	0.502	0.506	0.876	0
115	82	0.500667	0.529	0.893667	0
115	83	0.501	0.507333	0.877333	0
115	84	0.501333	0.527667	0.891667	0
115	85	0.502667	0.508667	0.881	0
115	86	0.503333	0.523667	0.888	0
115	87	0.500333	0.524333	0.884	0
115	88	0.500333	0.506333	0.872667	0
115	89	0.500667	0.524333	0.885333	0
115	90	0.500667	0.504333	0.869667	0
115	91	0.502	0.524	0.887333	0
115	92	0.502	0.508	0.879667	0
115	93	0.500333	0.526667	0.886	0
115	94	0.501667	0.507333	0.878667	0
115	95	0.501333	0.508	0.878667	0
115	96	0.502333	0.528	0.892333	0
115	97	0.501	0.528333	0.892333	0
115	98	0.502	0.511	0.884333	0
115	99	0.503333	0.528333	0.892667	0
115	100	0.501	0.525	0.887667	0
115	101	0.501333	0.527	0.891	0
115	102	0.503	0.524	0.887667	0
115	103	0.502	0.507	0.878333	0
115	104	0.501333	0.525	0.889	0
115	105	0.501	0.506667	0.874667	0
115	106	0.501333	0.528	0.892	0
115	107	0.501	0.505333	0.873667	0
115	108	0.500667	0.508	0.876	0
115	109	0.500667	0.525333	0.888333	0
115	110	0.501	0.511333	0.883667	0
115	111	0.502667	0.512667	0.885333	0
115	112	0.501	0.528667	0.893	0
115	113	0.500667	0.528667	0.892333	0
115	114	0.503	0.509	0.881333	0
116	1	0.500333	0.506	0.902333	0
116	2	0.500333	0.505667	0.901667	0
116	3	0.500667	0.506333	0.903667	0
116	4	0.500333	0.509	0.909333	0
116	5	0.501	0.505333	0.901667	0
116	6	0.501667	0.503667	0.898333	0
116	7	0.500333	0.508	0.905667	0
116	8	0.500667	0.504	0.898667	0
116	9	0.501	0.508667	0.91	0
116	10	0.500333	0.506667	0.902667	0
116	11	0.500667	0.505333	0.901333	0
116	12	0.500333	0.504	0.895667	0
116	13	0.501	0.504333	0.899667	0
116	14	0.500333	0.503333	0.893333	0
116	15	0.502333	0.505333	0.903	0
116	16	0.5	0.506667	0.901	0
116	17	0.501667	0.506333	0.904333	0
116	18	0.502	0.505333	0.902667	0
116	19	0.500667	0.502667	0.891333	0
116	20	0.500333	0.507	0.903667	0
116	21	0.501333	0.502667	0.893333	0
116	22	0.500667	0.503	0.893667	0
116	23	0.500667	0.503667	0.895667	0
116	24	0.501333	0.509667	0.913667	0
116	25	0.500333	0.502333	0.883	0
116	26	0.500667	0.509667	0.912333	0
116	27	0.500667	0.511333	0.914333	0
116	28	0.500667	0.504333	0.899333	0
116	29	0.501667	0.508333	0.909667	0
116	30	0.500333	0.509333	0.911667	0
116	31	0.501333	0.505	0.901667	0
116	32	0.501	0.507667	0.906	0
116	33	0.501	0.503667	0.896667	0
116	34	0.501667	0.511333	0.915333	0
116	35	0.500667	0.508333	0.907333	0
116	36	0.500333	0.505333	0.900667	0
116	37	0.500667	0.507333	0.905	0
116	38	0.500667	0.502333	0.890333	0
116	39	0.501333	0.509333	0.913333	1
116	40	0.500333	0.504667	0.898	0
116	41	0.501	0.510667	0.914333	0
116	42	0.501667	0.506	0.904	0
116	43	0.501	0.511333	0.914667	0
116	44	0.501333	0.503667	0.897667	0
116	45	0.500667	0.509	0.910333	0
116	46	0.501667	0.508667	0.911	0
116	47	0.500667	0.507	0.904667	0
116	48	0.501	0.51	0.913	0
116	49	0.501	0.510333	0.913333	0
116	50	0.500667	0.506667	0.904	0
116	51	0.501	0.508333	0.909	0
116	52	0.501	0.507333	0.905333	0
116	53	0.500333	0.503	0.89	0
116	54	0.501	0.509667	0.912667	0
116	55	0.501	0.509333	0.912	0
116	56	0.500667	0.502	0.888667	0
116	57	0.502	0.509	0.912333	0
116	58	0.501667	0.509667	0.914333	0
116	59	0.500667	0.507667	0.905667	0
116	60	0.502333	0.505	0.902	0
116	61	0.501	0.502667	0.892667	0
116	62	0.500333	0.507667	0.904667	0
116	63	0.501	0.503333	0.895333	0
116	64	0.501333	0.511	0.915	0
116	65	0.501333	0.505667	0.902667	0
116	66	0.500667	0.508	0.906667	0
116	67	0.501333	0.509	0.911333	0
116	68	0.500667	0.510667	0.914	0
116	69	0.501333	0.510333	0.914	0
116	70	0.501333	0.511667	0.915333	0
117	1	0.5	0.512	0.897	0
117	2	0.5	0.508667	0.895	0
117	3	0.500333	0.512667	0.900667	0
117	4	0.500667	0.506667	0.894333	0
117	5	0.501333	0.507667	0.898333	0
117	6	0.501	0.508333	0.899333	0
117	7	0.501333	0.505333	0.892333	0
117	8	0.5	0.503667	0.877333	0
117	9	0.500333	0.506333	0.892333	0
117	10	0.500667	0.511	0.902333	0
117	11	0.500667	0.503667	0.884667	0
117	12	0.500333	0.505	0.888667	0
117	13	0.500667	0.505667	0.892333	0
117	14	0.500333	0.509	0.899667	0
117	15	0.500667	0.509667	0.900667	0
117	16	0.500333	0.508667	0.899	0
117	17	0.500667	0.511333	0.903	0
117	18	0.500333	0.512333	0.900333	0
117	19	0.501	0.507667	0.896667	0
117	20	0.500333	0.513667	0.902333	0
117	21	0.501	0.503	0.883667	0
117	22	0.500333	0.511	0.9	0
117	23	0.502333	0.513	0.905	0
117	24	0.501333	0.508333	0.9	0
117	25	0.500333	0.503333	0.883667	0
117	26	0.500333	0.514333	0.902667	0
117	27	0.501667	0.509	0.902667	0
117	28	0.502333	0.505333	0.894	0
117	29	0.502667	0.506333	0.895667	0
117	30	0.501333	0.509	0.901333	0
117	31	0.501333	0.505667	0.893	0
117	32	0.500667	0.507667	0.896333	0
117	33	0.500667	0.505333	0.891667	0
117	34	0.500667	0.508	0.897667	0
117	35	0.501	0.51	0.903333	0
117	36	0.500667	0.514333	0.903667	0
117	37	0.500333	0.508	0.895667	0
117	38	0.501	0.505	0.890667	0
117	39	0.500667	0.502333	0.879333	0
117	40	0.501	0.502667	0.880667	0
117	41	0.502	0.504667	0.893	0
117	42	0.502	0.508667	0.901333	0
117	43	0.502	0.505333	0.893333	0
117	44	0.500333	0.514667	0.903	0
117	45	0.501	0.504667	0.890333	0
117	46	0.502667	0.513333	0.905667	0
117	47	0.501	0.510333	0.904333	0
117	48	0.501667	0.513667	0.906	0
117	49	0.502333	0.504667	0.893333	0
117	50	0.501667	0.505	0.893	0
117	51	0.501333	0.509667	0.903667	0
117	52	0.500333	0.515	0.903333	0
117	53	0.500667	0.506333	0.893333	0
117	54	0.500667	0.503	0.883	0
117	55	0.501	0.509667	0.901	0
117	56	0.500667	0.504	0.885333	0
117	57	0.502	0.506333	0.895	0
117	58	0.501333	0.513333	0.905333	0
117	59	0.500667	0.502667	0.879667	0
117	60	0.501	0.509333	0.9	0
117	61	0.501	0.507333	0.894667	0
117	62	0.502333	0.509	0.903333	0
