Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
647	80	0.507	0.516333	0.688	4.27638005520023	17.3407364408463	0
647	81	0.507	0.515333	0.69	4.27638005520023	17.902036540172	1
647	82	0.508333	0.516667	0.686333	3.26660734839108	14.2246922563626	0
647	83	0.508667	0.513333	0.669333	3.26376064254526	13.1413481427599	0
647	84	0.509333	0.513667	0.669	3.08174346049191	12.1433288047087	0
647	85	0.509	0.514333	0.668333	2.9025980203384	12.119035956146	0
647	86	0.510333	0.514667	0.669	3.0824358533918	11.4087860739041	0
647	87	0.506667	0.517667	0.687667	4.48094420561432	17.3096446867213	0
647	88	0.506333	0.516667	0.686667	4.89261081528744	18.8004219597961	0
647	89	0.506667	0.517	0.688	4.26558963068869	18.5773434548705	0
647	90	0.507333	0.516	0.686333	4.05435694817238	16.964772828493	0
647	91	0.507667	0.513667	0.673	3.64910349814575	13.8294177742504	0
647	92	0.508	0.514333	0.674	3.45380690493677	13.4730086059435	0
647	93	0.508	0.514	0.672667	3.64910349814575	13.8213422177064	0
647	94	0.507667	0.514333	0.672333	3.64910349814575	13.8129947575364	0
647	95	0.508333	0.514	0.673333	3.45380690493677	13.6057058003828	0
647	96	0.519667	0.525333	0.687	2.53941564404495	9.38520077782856	0
647	97	0.52	0.524333	0.689333	2.70892160502945	10.0163950382989	0
647	98	0.505	0.513333	0.678	6.40193390603548	23.6364699727152	0
647	99	0.506667	0.516667	0.678667	4.88571854072334	17.2180506809352	0
647	100	0.506	0.516333	0.677	4.64888264385262	17.1831980095454	0
648	1	0.509333	0.520667	0.690667	4.23413972314951	17.3355812586436	0
648	2	0.509667	0.517333	0.665	1.28096511444198	4.8518224811954	0
648	3	0.506667	0.513	0.663667	2.72979534391427	9.37552719653055	0
648	4	0.509667	0.519667	0.692333	4.65645832737623	18.5456405739044	0
648	5	0.510667	0.519667	0.691333	4.22796941392239	16.7191981582577	0
648	6	0.510333	0.519	0.691	4.05435694817238	17.3802510048929	0
648	7	0.508333	0.513667	0.655	1.64777015326601	5.90174379226225	0
648	8	0.514	0.519333	0.682333	2.99985194802153	9.23091349481806	0
648	9	0.514333	0.519333	0.682333	3.01628744701747	9.11087211355216	0
648	10	0.513667	0.519333	0.683667	3.17700599095094	9.48800393100082	0
648	11	0.513333	0.518333	0.678333	4.16995068615197	10.6000398397422	0
648	12	0.514	0.519667	0.679333	3.35913425526008	8.73197111103438	0
648	13	0.514333	0.519667	0.68	3.35913425526008	8.80374872589532	0
648	14	0.514	0.519	0.684333	3.19436643732139	9.97783427769403	0
648	15	0.513333	0.518667	0.682	3.36852411849701	9.76540748744793	0
648	16	0.510333	0.516333	0.665333	1.4074579458147	5.1014934061093	0
648	17	0.510667	0.516667	0.664333	1.28823805457444	4.74083504921408	0
648	18	0.505667	0.512667	0.658333	2.22836426333021	8.1721407956497	0
648	19	0.506333	0.512	0.658	2.38690920829224	8.34086972973223	0
648	20	0.506333	0.512667	0.657667	2.38690920829224	7.7875771527857	0
648	21	0.505333	0.511	0.656333	2.56219118815517	8.8548548326719	0
648	22	0.507	0.511333	0.653	2.39488250334374	7.9580400759427	0
648	23	0.505	0.510333	0.653333	2.39979520400499	8.7734508606871	0
648	24	0.512333	0.519	0.659667	0.864	2.89152381644836	0
648	25	0.513	0.518333	0.662	0.769219992624486	2.79994673450254	0
648	26	0.509333	0.515333	0.669333	1.64777015326601	5.57370381365781	0
648	27	0.511	0.518	0.664	1.53451348803877	3.90005368629744	0
648	28	0.513333	0.522	0.686	2.54362632513131	9.94117659189594	0
648	29	0.513333	0.520667	0.684	2.3411476593707	9.70893840429149	0
648	30	0.506	0.512333	0.659667	2.55838881134541	9.39540142707778	0
648	31	0.507	0.512333	0.660667	2.23667334269391	8.07257968689585	0
648	32	0.509	0.520333	0.688	4.58038921893158	17.9566902480702	0
648	33	0.509667	0.520667	0.690667	4.22796941392239	17.1420149597833	0
648	34	0.509667	0.519667	0.691667	4.23977697188841	17.3009097210084	0
648	35	0.509667	0.520667	0.690333	4.14865118573256	17.07385814735	0
648	36	0.508667	0.514667	0.659333	1.64401143123955	6.03389013981636	0
648	37	0.507333	0.513667	0.657667	1.64401143123955	6.17931042486628	0
648	38	0.507667	0.514	0.658667	1.64401143123955	6.37778180959074	0
648	39	0.508333	0.514	0.658	1.64401143123955	5.82843511006868	0
648	40	0.513667	0.519	0.683	3.36852411849701	9.73399316738864	0
648	41	0.513667	0.518667	0.682667	3.55611036682552	9.8404776728405	0
648	42	0.510333	0.516667	0.664667	1.4074579458147	4.9557485580092	0
648	43	0.51	0.516667	0.664	1.28687290467919	4.86618020932907	0
648	44	0.51	0.517333	0.665667	1.4074579458147	4.85142970352916	0
648	45	0.509667	0.516667	0.665667	1.28323582986768	5.06251812034586	0
648	46	0.506333	0.513	0.658333	2.23152794994137	7.88958264929553	0
648	47	0.512667	0.518	0.661667	0.863875076293833	2.90460873978522	0
648	48	0.507	0.513	0.659333	2.07841590180895	7.82154640172841	0
648	49	0.507333	0.513667	0.659667	2.08128419490475	7.18690208387675	0
648	50	0.507333	0.513333	0.658333	2.08128419490475	7.07726502743721	0
648	51	0.51	0.520333	0.693333	4.65645832737623	18.2512234976845	0
648	52	0.509667	0.518667	0.692	4.43969300539705	17.8325580751309	1
648	53	0.510667	0.519	0.692333	4.42488390419736	18.0483345464234	0
648	54	0.51	0.52	0.689667	4.23413972314951	16.9178322354317	0
648	55	0.509333	0.519333	0.691667	4.2212670873011	17.8602876165811	0
648	56	0.509667	0.519333	0.689667	4.26558963068869	17.2596362581506	0
648	57	0.509667	0.518333	0.687333	4.26424350536718	17.4115436467159	0
648	58	0.509333	0.518333	0.688	4.43969300539705	18.1302707653266	0
648	59	0.509333	0.518667	0.687667	4.2212670873011	17.3767452153107	0
648	60	0.509667	0.518667	0.688333	4.26424350536718	17.5377219650562	0
648	61	0.509667	0.52	0.69	4.43255996421107	17.1441405759183	0
648	62	0.509333	0.519667	0.689	4.43969300539705	17.3296907905051	0
648	63	0.510333	0.519667	0.692	4.23413972314951	16.7253684674848	0
648	64	0.510667	0.519333	0.689667	4.05435694817238	16.399940052708	0
648	65	0.510333	0.519667	0.691	4.01501266019604	16.7037577676609	0
648	66	0.510667	0.519	0.689333	3.92387479629476	17.129238813832	0
648	67	0.51	0.519	0.69	4.05435694817238	17.384959981323	0
648	68	0.513	0.518333	0.678	3.96646325028398	10.3965524038742	0
648	69	0.512667	0.519	0.678333	3.35913425526008	9.95146743424437	0
648	70	0.513	0.519	0.678	3.33895003694154	9.72920396831923	0
648	71	0.513667	0.519667	0.679333	3.35913425526008	8.82941099128618	0
648	72	0.514333	0.519333	0.679	3.55611036682552	8.8220550548516	0
648	73	0.514	0.519667	0.679	3.34927558947196	8.72211244524625	0
648	74	0.514333	0.521	0.681	3.32815960851438	8.80604577644911	0
648	75	0.514333	0.52	0.680333	3.15781867374247	8.73291062799111	0
648	76	0.514	0.518667	0.685333	3.19436643732139	10.3951648746901	0
648	77	0.513333	0.518667	0.682333	3.17700599095094	10.0035709703939	0
648	78	0.513	0.518667	0.681667	3.55611036682552	10.1122742778963	0
648	79	0.506	0.513	0.655333	2.23865379083831	8.00414260923904	0
648	80	0.506667	0.512333	0.657333	2.23667334269391	7.88908932435865	0
648	81	0.506333	0.512	0.656333	2.23667334269391	8.27140980132861	0
648	82	0.506333	0.512	0.657333	2.23667334269391	8.31484971250607	0
648	83	0.506	0.513333	0.656333	2.38997441770334	8.05217013905058	0
648	84	0.505333	0.511	0.656	2.56219118815517	8.70171530294818	0
648	85	0.506	0.510667	0.656	2.56219118815517	9.16625582834076	0
648	86	0.505	0.511	0.656333	2.72979534391427	9.17195457193693	0
648	87	0.505333	0.510667	0.655667	2.7304488241057	9.25570397367478	0
648	88	0.505667	0.510667	0.654333	2.08894189627257	8.08652582746649	0
648	89	0.505333	0.510333	0.653667	2.39488250334374	8.57432703727085	0
648	90	0.505	0.511	0.652667	2.24142777219229	8.66537587562701	0
648	91	0.512	0.518	0.661	0.862875995810964	3.13417508415951	0
648	92	0.512	0.518	0.661333	0.863875076293838	3.41804957197479	0
648	93	0.511667	0.517333	0.660333	1.17567342936862	3.69775469858301	0
648	94	0.513667	0.518	0.664	0.864	2.70926303052794	0
648	95	0.513667	0.518	0.665	0.863500356702153	2.91731420554752	0
648	96	0.513	0.518	0.664333	1.06666666666667	3.21661223664506	0
648	97	0.514	0.519	0.666	0.863500356702153	3.44863961622092	0
648	98	0.513	0.517667	0.663333	0.770637129751367	2.80124579128887	0
648	99	0.512667	0.518667	0.662667	0.863875076293833	3.0603650716179	0
648	100	0.509	0.516	0.669333	1.78113071989479	5.9037408414266	0
649	1	0.52	0.524	0.685333	0.862002251282488	2.9455743219846	0
649	2	0.507333	0.515667	0.690667	5.30822312134402	20.6481309883073	0
649	3	0.507333	0.514667	0.688667	5.31837832835981	20.4232519371782	0
649	4	0.507333	0.515333	0.693	5.79506420399137	21.4124392456138	1
649	5	0.506333	0.517333	0.691333	6.05196775363795	21.8501880343001	0
649	6	0.508667	0.517	0.691333	4.1372227401094	16.291930887843	0
649	7	0.507667	0.515	0.689667	4.86162921624275	18.9545859937167	0
649	8	0.508	0.514667	0.689333	4.63206727366371	18.4997424203969	0
649	9	0.508	0.514667	0.688667	4.63206727366371	18.4942742182059	0
649	10	0.507667	0.514667	0.689333	4.86162921624275	19.0808559679912	0
649	11	0.515333	0.523333	0.690667	3.07436231645058	7.25467948511318	0
649	12	0.514667	0.523	0.689667	2.55374496624381	6.91449682861652	0
649	13	0.514667	0.522667	0.688333	2.55374496624381	7.12837626583184	0
649	14	0.510333	0.517333	0.685667	3.18591547711174	13.0731831414999	0
649	15	0.509333	0.516667	0.685333	3.36852411849701	13.8746976488633	0
649	16	0.509333	0.517	0.686	3.56550970502688	13.438706997871	0
649	17	0.51	0.516667	0.687	3.37744335819399	13.7612432330436	0
649	18	0.517	0.523333	0.694	1.66628002088017	5.58567847062602	0
649	19	0.517333	0.523	0.693667	1.66456210043388	5.67756446984176	0
649	20	0.517667	0.523333	0.695	1.66559275370741	5.9057074775941	0
649	21	0.52	0.524	0.686	1.06168870247191	3.3049015261317	0
649	22	0.509333	0.516	0.684667	4.15956112427028	15.0549206148366	0
649	23	0.508333	0.516667	0.685	3.74866583653106	15.1362860559109	0
649	24	0.508667	0.515667	0.686	4.00089056040928	16.1263295960082	0
649	25	0.511	0.517667	0.695	3.92387479629475	15.3868574142607	0
649	26	0.511	0.517	0.694667	3.93528083985896	15.3421619567821	0
649	27	0.510667	0.518	0.694667	3.92387479629475	15.9368863159837	0
649	28	0.518667	0.522333	0.683	0.863500356702153	3.8367910997438	0
649	29	0.518667	0.523333	0.682	0.769928405721369	3.26245944620117	0
649	30	0.518333	0.523333	0.683	0.862875995810964	3.59678575528723	0
649	31	0.51	0.518333	0.69	3.59824650675228	14.4525104185479	0
649	32	0.51	0.519667	0.691333	3.80053331941339	14.6630008150722	0
649	33	0.51	0.518667	0.691	3.78524509714381	14.3226355814394	0
649	34	0.514667	0.521667	0.693333	2.3991808640806	8.2510549722898	0
649	35	0.514667	0.522	0.695	2.56261383373031	8.29737732096425	0
649	36	0.514333	0.522333	0.694333	2.39979520400499	8.00106275844767	0
649	37	0.506333	0.516333	0.691667	6.05196775363795	21.8845068941719	0
649	38	0.506667	0.516	0.692333	6.30326186858632	21.9181143516458	0
649	39	0.521667	0.526667	0.689667	0.682221334076331	1.58748101876481	0
649	40	0.521667	0.526333	0.688667	0.59976482210898	1.5854196945836	0
649	41	0.510333	0.518333	0.694333	3.94618219966056	14.6904836696117	0
649	42	0.516667	0.523	0.687333	1.40176200505005	5.63466885284805	0
649	43	0.517333	0.522667	0.686	1.40176200505005	5.57390341260911	0
649	44	0.509	0.519	0.688667	4.00089056040928	14.6725817559944	0
649	45	0.518333	0.524	0.697667	1.40176200505005	5.4378367478704	0
649	46	0.509333	0.517	0.684667	3.56550970502688	13.4270607018837	0
649	47	0.508667	0.515667	0.689	4.81018561939417	17.0905340624276	0
649	48	0.508333	0.516	0.689667	4.5684142312944	17.0471991703442	0
649	49	0.509	0.516333	0.690667	4.58038921893158	17.0138686400042	0
649	50	0.509	0.516667	0.689667	4.14865118573256	15.0904107614024	0
649	51	0.508667	0.516667	0.690667	4.1372227401094	15.6133004826101	0
649	52	0.509	0.517333	0.688667	4.1372227401094	14.7720028429225	0
649	53	0.509	0.517667	0.689333	4.35606458159669	14.7715335396905	0
649	54	0.509667	0.516667	0.688	4.1372227401094	14.5003598761757	0
649	55	0.507667	0.515667	0.688	4.6228302793993	18.4734985510571	0
649	56	0.509333	0.515667	0.685667	3.82991270610895	16.1096719782662	0
649	57	0.509667	0.516667	0.693667	4.58038921893158	16.1658860041462	0
649	58	0.51	0.517	0.694667	3.93528083985896	16.2736300936443	0
649	59	0.511	0.517333	0.694	3.72740134199177	15.1721723864988	0
649	60	0.510333	0.517667	0.693667	3.93528083985896	15.887545776337	0
649	61	0.510667	0.516667	0.693667	3.71603192130078	15.5459273834816	0
649	62	0.520333	0.524667	0.683667	0.862002251282488	2.93962821894703	0
649	63	0.520333	0.524667	0.683333	0.769219992624486	2.77730173147143	0
649	64	0.520667	0.524	0.684	0.862875995810964	2.94038501849696	0
649	65	0.522	0.527667	0.688667	0.45064395642417	1.28816632607687	0
649	66	0.521333	0.527	0.690667	0.599973866939617	1.65144219031889	0
649	67	0.521	0.527333	0.69	0.522666666666667	1.49303887622697	0
649	68	0.521	0.527667	0.689333	0.450462294357813	1.45679625323987	0
649	69	0.509	0.516333	0.686333	3.94618219966056	15.2157008471582	0
649	70	0.508333	0.515333	0.688667	4.21403387759782	16.5561666851649	0
649	71	0.508333	0.516	0.686667	4.03702441374295	16.3527923779693	0
649	72	0.508667	0.515	0.685	3.82991270610895	16.1129306460492	0
649	73	0.507333	0.515667	0.689667	4.65645832737623	20.0280465347603	0
649	74	0.509333	0.519667	0.691	3.59079453951841	14.9684807757782	0
649	75	0.518	0.522333	0.676	1.17509296488377	3.72988761790976	0
649	76	0.518	0.523	0.675333	1.17509296488377	3.72698393694836	0
649	77	0.515667	0.523333	0.688667	2.08128419490474	6.20897967055175	0
649	78	0.516	0.523667	0.689333	1.79393102266594	6.27365707924444	0
649	79	0.515667	0.523	0.688333	2.39815712441404	6.64716610904193	0
649	80	0.517333	0.523667	0.696667	1.28096511444198	5.49958029488187	0
649	81	0.518	0.524333	0.696	1.28823805457444	5.123120035938	0
649	82	0.509333	0.519333	0.683667	3.57442461023071	13.1645811847143	0
649	83	0.509333	0.516667	0.684	3.76795176097935	13.8464171601583	0
649	84	0.507667	0.517667	0.687667	4.36750128661091	17.0164656068255	0
649	85	0.508333	0.518667	0.691	4.36750128661091	16.72920504682	0
649	86	0.507667	0.518	0.690667	4.36750128661091	17.1871929536836	0
649	87	0.508	0.518	0.689667	4.36750128661091	16.6508872630013	0
649	88	0.507667	0.518	0.691667	4.59182011847774	17.7828212207665	0
649	89	0.507333	0.517667	0.689333	4.59182011847774	18.1028336554492	0
649	90	0.508333	0.516667	0.690667	4.35606458159669	16.1991522852841	0
649	91	0.508667	0.517	0.688333	4.12527774972509	15.055956711647	0
649	92	0.518	0.521667	0.680333	1.27552310864432	4.55215775135936	0
649	93	0.518333	0.521333	0.68	1.05989380930823	4.59712654395555	0
649	94	0.517667	0.521333	0.677333	1.15342310902483	4.7286477117972	0
649	95	0.517667	0.521667	0.681	1.26888655742632	4.82347081556864	0
649	96	0.517	0.521	0.68	1.16004831837639	5.10175077091894	0
649	97	0.508333	0.517667	0.686333	4.00089056040928	15.9142332666284	0
649	98	0.509333	0.516	0.692667	4.15956112427028	16.8879363079871	0
649	99	0.509333	0.517	0.693667	3.95657694797295	16.5547132612206	0
649	100	0.507667	0.515667	0.691333	5.80564455458843	20.9196624804776	0
650	1	0.517	0.522333	0.673	0.322647398205032	0.863252391224748	0
650	2	0.515	0.520667	0.694667	1.30139510868898	3.47406264465572	1
650	3	0.518333	0.524	0.667333	0.0594451060660764	0.17206663706441	0
650	4	0.510333	0.52	0.677	2.55079179951865	8.93622194836235	0
650	5	0.52	0.527667	0.688333	0.43176249309189	1.15076076772918	0
650	6	0.518667	0.526667	0.688333	0.434257483929642	1.46975735238872	0
650	7	0.517667	0.524333	0.665	0.0666578373254708	0.158530856967843	0
650	8	0.517667	0.523667	0.664	0.0664461062015637	0.187281203674191	0
650	9	0.519	0.524667	0.664667	0.0424124078528592	0.0821994204835099	0
650	10	0.511	0.518	0.674667	1.48860251358075	5.09743348115551	0
650	11	0.517667	0.523333	0.678333	0.265545208875549	0.7441878958686	0
650	12	0.519333	0.524	0.679	0.214721403662784	0.563432135047773	0
650	13	0.518	0.524	0.67	0.253087352220636	0.530659308486534	0
650	14	0.517	0.522667	0.668333	0.0958307721068775	0.351044219862284	0
650	15	0.518667	0.522333	0.676667	0.266596508194147	0.869287482800731	0
650	16	0.518	0.522667	0.677	0.266596508194147	0.91277610550336	0
650	17	0.519	0.522667	0.677667	0.2159841922822	0.696265245264374	0
650	18	0.512667	0.519333	0.678	1.16293442309443	3.85675952856667	0
650	19	0.513	0.519	0.678	1.16293442309443	3.75780414974466	0
650	20	0.512667	0.518667	0.677333	1.05286617099243	3.98319164508839	0
650	21	0.517333	0.525333	0.684333	0.568396715346771	2.21584687031105	0
650	22	0.520333	0.527	0.691	0.522568973873215	1.71901416300284	0
650	23	0.514	0.521	0.689667	1.36781377398129	4.50179749782157	0
650	24	0.518333	0.524	0.678667	0.215604976380265	0.569376882800881	0
650	25	0.518	0.523667	0.677667	0.264915399364063	0.584772579253514	0
650	26	0.518333	0.523667	0.677333	0.169262452624408	0.505874099373895	0
650	27	0.517667	0.523667	0.676333	0.215226085597059	0.691510464489327	0
650	28	0.517	0.522	0.673	0.322647398205032	0.902428358790362	0
650	29	0.518333	0.524333	0.667667	0.0594451060660764	0.153394658689313	0
650	30	0.518667	0.524333	0.667333	0.0594451060660764	0.153394658689313	0
650	31	0.518333	0.524	0.668333	0.093937081066036	0.249872364279058	0
650	32	0.52	0.526333	0.686667	0.308768180034082	1.17074059592093	0
650	33	0.520333	0.527	0.687333	0.306659211138828	1.17977637616309	0
650	34	0.519667	0.526333	0.686333	0.287994563094544	1.07403691527536	0
650	35	0.519333	0.524	0.665333	0.0646946049407083	0.136104359880828	0
650	36	0.518333	0.523667	0.666667	0.0646946049407083	0.173221520371946	0
650	37	0.517667	0.524	0.665	0.0665872233633878	0.165254037576416	0
650	38	0.517	0.523333	0.665	0.130654338655681	0.337827661669798	0
650	39	0.518333	0.525333	0.668	0.0426383785659511	0.158101682652685	0
650	40	0.51	0.52	0.676333	2.38997441770334	9.18661387312064	0
650	41	0.510333	0.519667	0.676667	2.89721727484207	9.58476716588585	0
650	42	0.51	0.519667	0.677667	2.72522297740002	9.9573403668532	0
650	43	0.519333	0.527	0.678333	0.129669946734779	0.35809160161485	0
650	44	0.519333	0.525333	0.677333	0.0889781916045357	0.351063045898815	0
650	45	0.519	0.526	0.677	0.130555735110458	0.387391123158089	0
650	46	0.517	0.522333	0.673667	0.266035563736598	0.8643753402172	0
650	47	0.517667	0.520333	0.692	1.0834038859928	3.34725220764249	0
650	48	0.518	0.521	0.692	1.0834038859928	2.98282816482673	0
650	49	0.517	0.520667	0.690333	1.0834038859928	3.19292906323298	0
650	50	0.517667	0.523667	0.669667	0.314223454189503	0.488313864061675	0
650	51	0.512333	0.518667	0.677333	1.15687750808222	4.23977189517902	0
650	52	0.518	0.524	0.68	0.321107730007071	0.824977565190755	0
650	53	0.517333	0.524	0.677	0.265545208875549	0.733247368212195	0
650	54	0.512333	0.519	0.677667	1.15687750808222	3.97666411602247	0
650	55	0.516333	0.521667	0.673	0.384500034727328	1.34346500040575	0
650	56	0.514333	0.520333	0.689667	1.1413710788445	4.33311252820544	0
650	57	0.518	0.523333	0.678333	0.215226085597059	0.590496530360074	0
650	58	0.518	0.524	0.678	0.214721403662784	0.541601687600159	0
650	59	0.518333	0.524	0.679	0.2159841922822	0.615011379744553	0
650	60	0.516	0.521	0.673	0.609383099650633	1.78625858236829	0
650	61	0.516333	0.520667	0.673333	0.603806142024338	1.61102433194678	0
650	62	0.516667	0.520333	0.674	0.609383099650633	1.83041968092161	0
650	63	0.516	0.520333	0.676333	0.68379314856299	2.07115704855601	0
650	64	0.513333	0.519	0.674	0.853909012088821	3.1680808072394	0
650	65	0.513	0.518333	0.675	0.853909012088821	3.34052441331326	0
650	66	0.515	0.521333	0.694333	1.07615394648657	3.28283473195318	0
650	67	0.515	0.521	0.694	1.0834038859928	3.25534420105638	0
650	68	0.517333	0.524333	0.679	0.568396715346771	2.3430868761693	0
650	69	0.517333	0.524333	0.680667	0.571864815178326	2.40656327799505	0
650	70	0.516667	0.524	0.678667	0.603806142024338	2.48610605594672	0
650	71	0.517667	0.524333	0.680667	0.609383099650633	2.27914094404964	0
650	72	0.518333	0.524667	0.670333	0.170610389132697	0.426961614884318	0
650	73	0.520667	0.526667	0.687	0.308768180034082	1.1626362794213	0
650	74	0.52	0.525667	0.685333	0.310732790536963	1.18492551936586	0
650	75	0.518667	0.525333	0.686333	0.367712997419831	1.43857755121592	0
650	76	0.517667	0.524333	0.664333	0.0665872233633878	0.152112892163419	0
650	77	0.517	0.524333	0.665333	0.170666666666667	0.291779161628874	0
650	78	0.518333	0.524333	0.668	0.0666578373254708	0.225472776595726	0
650	79	0.519	0.524333	0.663667	0.0659533592230548	0.11795612472496	0
650	80	0.509667	0.520333	0.678	2.72282932166713	9.45270588143076	0
650	81	0.510333	0.521	0.677333	2.55374496624382	8.75552620018695	0
650	82	0.509333	0.52	0.677333	2.55374496624382	9.80042744405226	0
650	83	0.517333	0.521667	0.672333	0.434257483929642	0.974940542850118	0
650	84	0.517667	0.522	0.690667	1.09039666297785	2.79005122046246	0
650	85	0.517333	0.522667	0.691333	0.981810218002705	2.73779109960229	0
650	86	0.511333	0.517667	0.676333	1.63991556729698	5.45821799617451	0
650	87	0.519	0.523667	0.681333	0.383664199056618	0.81230414963336	0
650	88	0.518667	0.523333	0.679667	0.322185122592578	0.884846363464447	0
650	89	0.519	0.523333	0.682667	0.322185122592578	0.85152218233183	0
650	90	0.518667	0.523333	0.68	0.383664199056618	0.920156448666017	0
650	91	0.515667	0.521333	0.673667	0.448779160889204	1.75793430405268	0
650	92	0.516	0.521667	0.675	0.517982557562162	1.88842938364403	0
650	93	0.518667	0.525	0.679667	0.265545208875549	0.738684043425172	0
650	94	0.516667	0.521	0.675667	0.497944270432742	1.65870231021063	0
650	95	0.516667	0.520667	0.675	0.500907312371397	1.76715619057888	0
650	96	0.516333	0.521667	0.675	0.500907312371397	1.83073254862198	0
650	97	0.517333	0.523	0.669	0.0958307721068775	0.350280444349537	0
650	98	0.518333	0.522	0.676667	0.304407389655295	0.95610320347376	0
650	99	0.519667	0.523	0.677333	0.2159841922822	0.6541279498248	0
650	100	0.517333	0.525333	0.684	0.568396715346771	2.11351273074743	0
651	1	0.507	0.512667	0.674667	5.27423519801032	21.8101115736825	0
651	2	0.508667	0.513667	0.679333	5.39812014274415	19.7297813982918	0
651	3	0.508667	0.514333	0.682333	4.93059460526831	18.35323839467	0
651	4	0.508667	0.514	0.681667	5.39992480022838	18.4680768683886	0
651	5	0.508333	0.512333	0.676	4.84273862064427	19.3349512571686	0
651	6	0.51	0.515333	0.684	5.16266666666667	17.2977642081502	0
651	7	0.509667	0.514667	0.681333	4.70287229424223	16.8085468092445	0
651	8	0.507333	0.513667	0.672	5.06762455283532	20.6962005824015	0
651	9	0.509333	0.515	0.667	3.92387479629476	14.556037110667	0
651	10	0.508667	0.513	0.673667	4.47929091839856	18.3178758349113	0
651	11	0.506667	0.511667	0.680667	6.93388760405369	26.9686743820498	0
651	12	0.509	0.514	0.668333	4.34409752348996	15.4963848262087	0
651	13	0.51	0.515	0.688	4.93001813073283	18.5200689061297	0
651	14	0.509333	0.514333	0.687667	5.16148859453976	19.5494625598269	0
651	15	0.51	0.514667	0.687333	5.16148859453976	18.4776596238649	0
651	16	0.512667	0.518667	0.682	3.85041013952017	12.8613461161675	0
651	17	0.513	0.518667	0.683	3.84964060387912	13.1478481990799	0
651	18	0.507333	0.512333	0.680333	6.4006313095352	25.6706001902597	0
651	19	0.510333	0.514	0.668667	4.34409752348996	15.0491341473582	0
651	20	0.509	0.514	0.682667	5.16237213760314	18.3809885926621	0
651	21	0.508333	0.514333	0.68	5.64266666666667	18.6831113334703	0
651	22	0.510333	0.514667	0.68	5.16001616986313	16.7524563505416	0
651	23	0.506333	0.512667	0.679	6.93523950580508	25.9588837432276	0
651	24	0.510333	0.515333	0.668667	3.71603192130078	13.5669048051065	0
651	25	0.51	0.514	0.667	3.72740134199178	13.6440096818434	0
651	26	0.509	0.513	0.665	4.33160210872598	15.5483082472376	0
651	27	0.508667	0.513	0.665	4.56841423129441	16.1982404956347	0
651	28	0.509	0.514	0.668667	4.78569203592078	16.0462716235868	0
651	29	0.509667	0.513667	0.667	4.14865118573256	14.6681753358913	0
651	30	0.509	0.513667	0.667333	4.58038921893158	15.4396189490271	0
651	31	0.511	0.515	0.692667	4.48094420561433	18.6094025488875	0
651	32	0.51	0.515667	0.691	4.7037180623901	19.0995662265806	0
651	33	0.51	0.516	0.691	4.70287229424223	18.6945437585006	0
651	34	0.509667	0.515333	0.69	4.81018561939417	18.8276413456394	1
651	35	0.511	0.516	0.691667	4.15956112427028	16.3961466367023	0
651	36	0.512	0.518	0.681333	3.65060413416591	14.0300327564742	0
651	37	0.506667	0.513333	0.674333	5.27423519801032	21.83624301346	0
651	38	0.507	0.513	0.673333	5.04544281915344	21.7985386537408	0
651	39	0.506667	0.512	0.674	5.27423519801032	22.2491177964001	0
651	40	0.511667	0.516	0.675	3.88664924318093	14.0438681736984	0
651	41	0.511	0.516	0.675667	4.04122320422861	14.2608931428665	0
651	42	0.510667	0.515667	0.676	4.25697768637394	14.5082306651767	0
651	43	0.510667	0.517	0.674333	4.24944857091593	14.3609091324254	0
651	44	0.508333	0.513667	0.68	5.64143853158126	19.9744133453906	0
651	45	0.508333	0.514667	0.681667	5.16237213760314	18.743714374928	0
651	46	0.508667	0.514	0.682	4.93059460526831	18.7798598029338	0
651	47	0.509	0.514667	0.682333	4.93059460526831	18.2134944431281	0
651	48	0.508	0.513	0.668	5.28614992305232	20.1224424626664	0
651	49	0.506333	0.513333	0.680333	6.66368028672993	26.15812833377	0
651	50	0.506333	0.512667	0.68	6.93185996246485	26.5689518986516	0
651	51	0.509333	0.515333	0.666	3.72740134199178	14.0327122763549	0
651	52	0.508667	0.514	0.674667	5.39631574837846	16.1328416364256	0
651	53	0.509	0.514	0.675667	5.63990352613567	16.8994062779124	0
651	54	0.508667	0.514	0.675	6.39867762855384	17.9255829874783	0
651	55	0.513	0.519	0.684333	3.45502521381352	12.43715805213	0
651	56	0.512333	0.519	0.684	3.45502521381352	13.177322598683	0
651	57	0.506333	0.512	0.674667	6.53449315999001	22.8538626186162	0
651	58	0.506	0.513	0.673667	6.0038042588035	23.0563552764269	0
651	59	0.506667	0.512	0.68	6.93388760405369	26.3401578028605	0
651	60	0.508667	0.514	0.668	4.35606458159669	15.5083518843154	0
651	61	0.509	0.513333	0.667667	4.11281826988085	15.9497523277732	0
651	62	0.509	0.513667	0.667667	4.34409752348996	15.4991993170616	0
651	63	0.509	0.514333	0.668333	3.92387479629476	15.0761620990135	0
651	64	0.508333	0.513667	0.667	4.54283983647226	16.2354071666858	0
651	65	0.51	0.515333	0.669667	3.93528083985896	14.5791907852985	0
651	66	0.51	0.514667	0.668	4.15956112427028	14.4870079013418	0
651	67	0.509333	0.515	0.669	4.36750128661092	15.1910040716855	0
