Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
408	65	0.503	0.508667	0.627333	1.09039666297785	2.12729250484517	0
408	66	0.503	0.509	0.628667	1.0971297157128	2.21174620844036	0
408	67	0.504667	0.51	0.629	0.614772810229143	0.911799846570797	0
408	68	0.504667	0.509333	0.629	0.695670631517023	0.946825487798626	0
408	69	0.506333	0.51	0.631	0.472216199966187	0.743429463522798	0
408	70	0.505667	0.509333	0.630333	0.54820131832993	0.899096452843565	0
408	71	0.506667	0.509333	0.63	0.401848718576487	0.69221436877876	0
408	72	0.506667	0.510333	0.628667	0.281466680012853	0.574678655125019	0
408	73	0.507	0.51	0.63	0.284794065301018	0.583530056724734	0
408	74	0.506667	0.509333	0.629667	0.33711091366477	0.635973812238238	0
408	75	0.507333	0.509667	0.629333	0.281466680012853	0.630511711490118	0
408	76	0.500667	0.506333	0.630667	2.38690920829224	4.43268348389942	0
408	77	0.505333	0.512333	0.628667	0.329272019441382	0.663957025595687	0
408	78	0.505667	0.512667	0.630333	0.384500034727328	0.651695784555439	0
408	79	0.505667	0.514	0.633667	0.281466680012853	0.606296624591431	0
408	80	0.505667	0.513667	0.635	0.312551645081747	0.657012647232491	0
408	81	0.507	0.513	0.632333	0.329272019441382	0.559429762861925	0
408	82	0.501333	0.504	0.622333	2.06314916783005	4.67783880560198	0
408	83	0.501	0.505333	0.625	1.78113071989479	4.16998614602483	0
408	84	0.501333	0.506	0.624667	1.78113071989479	3.94640090487762	0
408	85	0.500667	0.505667	0.624	1.92364361839972	4.29965491078335	0
408	86	0.501	0.505333	0.624333	1.78823674576857	4.07845842703917	0
408	87	0.501667	0.505667	0.623667	1.65119064207669	3.92316901265309	0
408	88	0.503667	0.508	0.633	1.28096511444198	3.11987317766285	0
408	89	0.504	0.507	0.632667	1.07615394648658	2.99785358546103	0
408	90	0.503333	0.507667	0.632333	1.28096511444198	3.11999810136902	0
408	91	0.503	0.507	0.632667	1.28323582986768	3.32931127454037	0
408	92	0.502667	0.509	0.634667	1.52544385488382	3.18241326820131	0
408	93	0.503333	0.507333	0.627333	1.38977278552109	2.88708172064262	0
408	94	0.503667	0.507333	0.627333	1.2723536340066	2.67386618859942	0
408	95	0.503	0.507333	0.626	1.2723536340066	2.4044034003239	0
408	96	0.504333	0.506667	0.633333	1.73193194592887	4.66571702331477	0
408	97	0.504667	0.508	0.641	2.21178878607028	5.05988446119051	1
408	98	0.504333	0.509667	0.641	2.68185171894556	5.57879348058372	0
408	99	0.505333	0.512	0.643	2.5184100865677	5.27701172497409	0
408	100	0.500667	0.506	0.628667	2.2208587819927	4.28682975874747	0
409	1	0.508667	0.516667	0.678	3.26518385553442	7.94786876787512	0
409	2	0.509667	0.515333	0.677667	2.9025980203384	8.20474569570793	0
409	3	0.505	0.507333	0.657	3.97583936508763	10.2519492629009	0
409	4	0.503667	0.507667	0.658667	5.6055670115187	15.3765644540532	0
409	5	0.504333	0.507333	0.658333	5.84929884059583	14.9440807188777	0
409	6	0.505	0.508	0.658333	3.56550970502688	10.5766452856659	0
409	7	0.503	0.509667	0.659667	3.60520792694303	10.2403393938311	0
409	8	0.502667	0.509667	0.659	3.62313642095728	10.2667125988282	0
409	9	0.509667	0.514	0.670667	2.38343748457259	6.07764884128161	0
409	10	0.509	0.514	0.669667	2.38690920829224	6.10246522829462	0
409	11	0.508667	0.514	0.671667	2.38343748457259	6.22400846608164	0
409	12	0.509333	0.513333	0.670333	2.55838881134541	6.55016039358351	0
409	13	0.51	0.515333	0.673667	2.37956006466899	5.90591119458229	0
409	14	0.51	0.515	0.673	2.06753303439346	5.73565229027784	0
409	15	0.504333	0.51	0.661333	3.78524509714381	9.91534484588536	0
409	16	0.503667	0.51	0.662667	3.993054530004	10.1243081104913	0
409	17	0.503333	0.511	0.662	3.78524509714381	10.2897804309527	0
409	18	0.502667	0.510333	0.660667	4.19797980306799	10.7176267025786	0
409	19	0.503667	0.51	0.662	3.77684832036033	10.1016473775684	0
409	20	0.504333	0.51	0.662	3.77684832036033	10.1009162995186	0
409	21	0.503	0.509333	0.661333	3.98470364368635	10.6986148562468	0
409	22	0.503333	0.509	0.661333	3.97583936508763	10.8612984405528	0
409	23	0.502667	0.509667	0.661667	4.19797980306799	10.8975938145028	0
409	24	0.503	0.508667	0.66	4.39861070189215	11.3078753717029	0
409	25	0.502667	0.509333	0.662333	4.19797980306799	11.0979000625836	0
409	26	0.503	0.509	0.661	4.05540846720285	11.2697996510591	0
409	27	0.503	0.509333	0.661	3.98470364368635	10.6843176551211	0
409	28	0.504	0.510333	0.663	4.05593427223707	10.4195806939305	0
409	29	0.509	0.513	0.669333	2.23429786888208	6.19059698359314	0
409	30	0.51	0.513333	0.669667	2.07516737584023	5.89655275445855	0
409	31	0.509333	0.513667	0.67	2.23667334269391	6.04297706555361	0
409	32	0.51	0.518667	0.68	2.55838881134541	6.37643869988019	0
409	33	0.510333	0.517333	0.678667	2.56007843805409	6.41649120130463	0
409	34	0.509667	0.517667	0.679	2.39488250334374	6.48745912013449	0
409	35	0.510333	0.518667	0.681333	3.08058962874615	6.7401647148187	0
409	36	0.510667	0.519	0.681	2.7287063685719	6.67177121861335	0
409	37	0.51	0.519	0.681333	2.9025980203384	6.87860734062306	0
409	38	0.510333	0.519333	0.681667	2.72979534391427	6.42192904971822	0
409	39	0.510667	0.519	0.681667	3.08174346049191	6.92353448023251	0
409	40	0.511	0.514333	0.680667	2.67515756740041	7.69803949877893	0
409	41	0.510667	0.513667	0.678333	2.81041641380684	8.04565241926134	1
409	42	0.511	0.515	0.679333	2.62615770604323	7.52738380346802	0
409	43	0.510667	0.516	0.679	2.63536728672795	7.70756970337881	0
409	44	0.510667	0.514667	0.678333	2.8011402493637	7.54569839486132	0
409	45	0.506	0.513667	0.669	5.58262480057335	14.9172315977463	0
409	46	0.506333	0.514333	0.669333	5.32794391199591	14.6706814940546	0
409	47	0.511	0.514667	0.668	2.05838896643981	4.71944554296416	0
409	48	0.511667	0.516333	0.668	1.91517958162099	4.69857249119313	0
409	49	0.503667	0.510667	0.664	3.97583936508763	10.6744529832288	0
409	50	0.503333	0.510333	0.664667	3.98470364368635	10.7033870129102	0
409	51	0.504	0.511	0.663333	3.78524509714381	9.92717289536292	0
409	52	0.504667	0.510333	0.663333	3.98470364368635	10.3555503934696	0
409	53	0.503	0.510667	0.663	4.21403387759782	11.111902194737	0
409	54	0.503333	0.511	0.662667	3.80742200530166	10.3240679092605	0
409	55	0.511	0.518333	0.681333	2.34783392016234	6.1919717392289	0
409	56	0.510333	0.517667	0.68	2.67515756740041	6.38053790138237	0
409	57	0.511	0.518333	0.680667	2.04186303759579	5.85780686153529	0
409	58	0.512	0.518667	0.68	2.03561067268336	5.85155449662286	0
409	59	0.511	0.518667	0.679667	2.04186303759579	5.72236700982044	0
409	60	0.512	0.519	0.680667	1.89391224739517	5.56918347172374	0
409	61	0.512333	0.519333	0.681333	2.01464499485863	5.7242206184017	0
409	62	0.512667	0.52	0.681333	2.02199989000306	5.72158004935673	0
409	63	0.511	0.517	0.677	2.24222062839582	6.1430591532915	0
409	64	0.510333	0.517333	0.677667	2.08760086212295	6.13639017721926	0
409	65	0.502667	0.505667	0.643333	3.63660895209099	10.561252912378	0
409	66	0.503333	0.506667	0.646667	3.43628468273382	10.1813091859708	0
409	67	0.503333	0.506667	0.647	3.63261475428904	10.7725490695466	0
409	68	0.502333	0.506667	0.646667	3.82991270610895	11.3737148344599	0
409	69	0.504333	0.507667	0.645	3.63261475428904	9.77772754607715	0
409	70	0.504333	0.507	0.644	3.63261475428904	9.78845233789216	0
409	71	0.503	0.505667	0.646333	4.45782274243895	11.2256374432566	0
409	72	0.503667	0.506	0.647333	4.03230309775576	11.162838074812	0
409	73	0.502333	0.505333	0.645	3.98470364368635	10.5873115337518	0
409	74	0.502667	0.506	0.646	4.17981809434802	11.5591663236648	0
409	75	0.502	0.506333	0.644333	4.17981809434802	11.3725374132645	0
409	76	0.502333	0.505333	0.644333	3.78524509714381	10.5847976122289	0
409	77	0.509333	0.518	0.679333	2.72979534391427	6.9739927491978	0
409	78	0.509667	0.514333	0.676	2.82768056653857	8.2168872794837	0
409	79	0.509667	0.513667	0.676	2.8356648463597	8.39205178147018	0
409	80	0.509	0.514	0.675333	3.37744335819399	9.1063763337578	0
409	81	0.51	0.513333	0.675333	2.84321495003146	8.07260086007123	0
409	82	0.509333	0.514667	0.674667	2.99985194802153	8.38761095261419	0
409	83	0.509667	0.515	0.678	2.81926382034921	8.36723400927032	0
409	84	0.51	0.515667	0.676333	2.81926382034921	8.0319430192838	0
409	85	0.509333	0.515	0.677333	3.26613281967696	9.45146563745572	0
409	86	0.509667	0.514667	0.678	2.8356648463597	8.38211080227127	0
409	87	0.51	0.515	0.679	2.81926382034921	8.19060816803444	0
409	88	0.51	0.514	0.677333	3.17700599095094	8.56307536883492	0
409	89	0.504333	0.507333	0.656	4.15956112427028	10.8120587206382	0
409	90	0.506	0.508667	0.658667	3.75855703120716	9.86553262378388	0
409	91	0.507	0.509	0.657667	3.26376064254526	9.2764314798559	0
409	92	0.506667	0.507667	0.659	3.17700599095094	9.2814295990071	0
409	93	0.505667	0.508	0.657	3.1943664373214	9.46202537492506	0
409	94	0.505667	0.508333	0.657333	3.36852411849701	9.28830681743004	0
409	95	0.506333	0.507667	0.656667	3.20235718224769	9.0968188146206	0
409	96	0.504	0.507	0.659667	6.098068115232	15.8711266433951	0
409	97	0.504333	0.507333	0.657333	5.63775482356482	14.69582964684	0
409	98	0.506667	0.511	0.667333	5.38729772396098	13.9983208563014	0
409	99	0.503333	0.508667	0.657667	3.61167750512031	10.2598508473785	0
409	100	0.504333	0.509667	0.665333	6.8832725832814	15.8074119648247	0
410	1	0.503	0.507333	0.652333	2.2189349112426	4.36483788744761	0
410	2	0.506667	0.513667	0.661333	1.71724756260477	3.91493645027557	0
410	3	0.507	0.515	0.668333	1.51038290479562	3.61783123142203	0
410	4	0.502667	0.507	0.651333	2.2189349112426	4.2498037457619	0
410	5	0.503333	0.507667	0.653	2.10543879657941	4.29213762681163	0
410	6	0.504333	0.507667	0.655	1.40903628778894	3.55783613787303	0
410	7	0.506333	0.514	0.661333	1.84909209127321	4.05453713819328	0
410	8	0.505333	0.513333	0.660667	2.1551574273468	4.787750659457	0
410	9	0.509333	0.519667	0.666333	1.13958390429207	2.20250101796451	0
410	10	0.507667	0.513333	0.661333	1.25747868256738	3.56243400671912	0
410	11	0.506333	0.516	0.672	1.99925289271468	4.50626804499025	0
410	12	0.506333	0.511333	0.652	0.671128454492768	1.78775047042234	0
410	13	0.504333	0.515333	0.667	2.1551574273468	5.19060737655897	0
410	14	0.505	0.510667	0.656	1.40000556743158	3.22272123356622	0
410	15	0.503667	0.507667	0.655	1.96294918268133	4.01658258182898	0
410	16	0.506	0.513667	0.661667	2.01243446272616	4.53991663558448	0
410	17	0.506	0.513667	0.662	2.0252777269346	4.55722681585545	0
410	18	0.506333	0.512667	0.661	2.01243446272616	4.43376481481246	0
410	19	0.504333	0.507667	0.650333	1.39068663708087	3.27959738245918	0
410	20	0.504333	0.507333	0.651333	1.52024622560566	3.42735640915906	0
410	21	0.503667	0.507667	0.651667	1.6554746835728	3.42970401164081	0
410	22	0.506667	0.513333	0.659667	1.25747868256738	3.16942932933831	0
410	23	0.505667	0.516	0.671667	2.1413385448991	4.75792292719168	0
410	24	0.505667	0.515333	0.670667	2.30268747067042	4.919271852963	1
410	25	0.505667	0.511	0.658	1.52024622560566	3.17301324142989	0
410	26	0.506333	0.511667	0.658	1.27586753746035	3.03741771233968	0
410	27	0.507667	0.515667	0.663	1.25747868256738	2.41178699378163	0
410	28	0.507333	0.516333	0.663333	1.38108248126859	2.39950380738947	0
410	29	0.507333	0.516667	0.663	1.25747868256738	2.19176815116728	0
410	30	0.507	0.516667	0.667	1.6242196921444	3.01443435459026	0
410	31	0.506333	0.516	0.665	1.76437476798354	3.32887311195224	0
410	32	0.506667	0.515333	0.666	1.75306663180289	3.31438889141781	0
410	33	0.506667	0.516	0.666667	1.6242196921444	3.11477382066174	0
410	34	0.504333	0.508667	0.655333	1.68389308109257	3.32848851621784	0
410	35	0.504333	0.508667	0.655	1.54802297110526	3.00504042879614	0
410	36	0.504333	0.508	0.656333	1.66526649040116	3.48771622006381	0
410	37	0.504667	0.508333	0.655667	1.54802297110526	3.08539366062546	0
410	38	0.504	0.508333	0.654667	1.40903628778894	3.6580680877563	0
410	39	0.504	0.509333	0.656333	1.68389308109257	3.94053152178937	0
410	40	0.503333	0.508667	0.656333	1.69272247869033	4.07211576029466	0
410	41	0.503	0.508	0.656	1.8160375337354	4.06837853106183	0
410	42	0.506667	0.511333	0.658333	1.05288834622642	2.96525568269856	0
410	43	0.506333	0.510667	0.656667	1.16593371937969	2.88503137929111	0
410	44	0.506	0.510333	0.657667	1.16004831837639	3.09435872061853	0
410	45	0.506333	0.515	0.661333	1.40000556743158	3.80810348887441	0
410	46	0.507667	0.517	0.664333	1.13958390429207	2.37583902914655	0
410	47	0.508	0.516333	0.664	1.14862309409202	2.39935277248452	0
410	48	0.508667	0.516667	0.665333	1.15740740740741	2.33117826479789	0
410	49	0.505333	0.511667	0.658667	1.52024622560566	3.06110294461586	0
410	50	0.505	0.511333	0.658333	1.64536763094455	3.36405050639601	0
410	51	0.505333	0.512667	0.661	2.1413385448991	5.03383751700914	0
410	52	0.506333	0.517	0.672333	2.12717311154102	4.63418826381659	0
410	53	0.506667	0.516667	0.672	2.01243446272616	4.1784138171336	0
410	54	0.506	0.517	0.672333	2.16862626590168	4.90322839004921	0
410	55	0.505333	0.515667	0.670333	2.16862626590168	4.89755776216817	0
410	56	0.505333	0.516333	0.672333	2.31679314592083	5.03357874974015	0
410	57	0.506	0.516	0.672333	2.31679314592083	4.93642430219517	0
410	58	0.505667	0.517667	0.672333	2.30268747067042	5.02028146777706	0
410	59	0.505333	0.516667	0.671333	2.0252777269346	4.64490888320894	0
410	60	0.504333	0.509333	0.658667	1.92145038899846	3.86348157928168	0
410	61	0.504333	0.51	0.659333	2.08430549888702	4.13087890547098	0
410	62	0.504667	0.510667	0.660333	1.93234106780335	3.87437225808656	0
410	63	0.504	0.509333	0.657333	2.06174461186475	4.23364960971236	0
410	64	0.504	0.509	0.658667	2.08430549888702	4.25287979870406	0
410	65	0.507	0.514667	0.666333	1.39068663708087	3.4244090884638	0
410	66	0.507667	0.515	0.665667	1.38108248126859	3.26044228162445	0
410	67	0.506667	0.514667	0.666	1.52024622560566	3.62769455223208	0
410	68	0.506667	0.515	0.668	1.6242196921444	3.82001898830526	0
410	69	0.507	0.515	0.669	1.51038290479562	3.69629590878475	0
410	70	0.506	0.511333	0.659333	1.25747868256738	3.31768061075232	0
410	71	0.506	0.511	0.657333	1.15740740740741	2.93234986219273	0
410	72	0.509	0.515667	0.664	1.04463747750274	1.99632163921537	0
410	73	0.508667	0.515333	0.666	1.25747868256738	2.5017585226676	0
410	74	0.508667	0.516333	0.666333	1.25747868256738	2.56727875440314	0
410	75	0.508333	0.515333	0.664667	1.36103095458146	2.61031333028726	0
410	76	0.508667	0.515	0.665667	1.38108248126859	2.62795682189164	0
410	77	0.509333	0.515	0.664667	1.25747868256738	2.49627316602524	0
410	78	0.507333	0.515333	0.660333	1.13029306898284	2.54318660975685	0
410	79	0.507	0.514	0.661333	1.23802220275983	2.72463211956188	0
410	80	0.506	0.511333	0.651333	0.709339494923483	1.79373938951547	0
410	81	0.506333	0.511	0.651667	0.671128454492768	1.85992697911406	0
410	82	0.506333	0.511333	0.652333	0.761981827543913	1.95985501085774	0
410	83	0.506333	0.511667	0.653	0.820278754160394	2.04461414031014	0
410	84	0.505667	0.512333	0.652667	0.755054240631162	1.95396388766215	0
410	85	0.508333	0.513333	0.660333	1.16593371937969	3.04853819961636	0
410	86	0.507333	0.513333	0.658333	1.16593371937969	2.94089861104193	0
410	87	0.504333	0.516	0.667333	1.75306663180289	4.49628522816649	0
410	88	0.504667	0.514667	0.666	2.1551574273468	5.20674900438743	0
410	89	0.504667	0.515333	0.667333	1.89865441343471	4.90199620800561	0
410	90	0.501667	0.508333	0.651667	2.71175594730088	5.52464328385403	0
410	91	0.501667	0.507667	0.650667	2.87810924830155	5.45997834665086	0
410	92	0.506333	0.518	0.665667	1.5002223267998	2.97135053342403	0
410	93	0.507	0.518667	0.665333	1.26680815617715	2.66222507040095	0
410	94	0.507	0.518	0.664667	1.37119618909685	2.6794001764424	0
410	95	0.506333	0.515667	0.662667	1.6242196921444	2.9256822347733	0
410	96	0.506667	0.515333	0.663	1.48976761501183	2.7946982574723	0
410	97	0.506333	0.516	0.664333	1.6242196921444	3.1887180361131	0
410	98	0.506667	0.515667	0.664667	1.61318501667894	3.16544390231063	0
410	99	0.504333	0.509667	0.656	1.52980926997798	3.31573063124722	0
410	100	0.505333	0.51	0.656667	1.26680815617715	3.28216100414805	0
411	1	0.504667	0.511333	0.648667	0.409620157157101	0.565573894675578	0
411	2	0.505667	0.515667	0.657333	0.59872012204432	1.2145824973361	0
411	3	0.507333	0.514667	0.656667	0.281466680012853	0.559017000864206	0
411	4	0.507667	0.514333	0.656667	0.27801489594918	0.554812846248548	0
411	5	0.508667	0.509667	0.641333	0.047133072408504	0.0666915270814503	0
411	6	0.504	0.507333	0.643667	2.39979520400499	5.46519243420345	0
411	7	0.505	0.508667	0.649667	2.38997441770334	6.4198889925478	0
411	8	0.504667	0.507667	0.649667	2.39815712441404	6.86536613387336	0
411	9	0.504333	0.507	0.647333	2.24222062839582	6.55646215076955	0
411	10	0.504	0.506333	0.648	2.39488250334374	7.0240123400318	0
411	11	0.505	0.508333	0.64	1.80248819135973	4.98003103381915	0
411	12	0.504333	0.508	0.643	2.09047499308967	5.13966106807488	0
411	13	0.506333	0.515333	0.651667	0.340826074834731	0.92448641001991	0
411	14	0.506333	0.515	0.651333	0.340826074834731	0.979220509368065	0
411	15	0.506	0.514333	0.651667	0.458635208662613	1.09840392465282	0
411	16	0.506667	0.516	0.656	0.450099076220199	0.899750164375361	0
411	17	0.506667	0.516667	0.656667	0.522275948194486	1.02172557521983	0
411	18	0.506	0.515667	0.656333	0.521787747741012	1.14414276457016	0
411	19	0.506333	0.515	0.656	0.521787747741012	1.02011241164313	0
411	20	0.506333	0.515667	0.656	0.450099076220199	1.01469623730682	0
411	21	0.507	0.51	0.651333	2.72522297740002	7.67814880772444	0
411	22	0.504667	0.509667	0.653	3.25664877627283	8.37722877577342	0
411	23	0.505	0.509333	0.653	3.07136601497987	8.02843970647879	1
411	24	0.506667	0.510667	0.652333	2.89452860204074	7.70562883848428	0
411	25	0.507333	0.515	0.643	0.0197772481190521	0.0309548413850538	0
411	26	0.507667	0.513667	0.641333	0.00901906674856467	0.0198283761130444	0
411	27	0.507	0.509667	0.642333	0.111696961211687	0.137680944229939	0
411	28	0.506667	0.513667	0.656	0.614772810229143	0.92009361617912	0
411	29	0.507333	0.514333	0.657	0.543606041428298	0.775449903875564	0
411	30	0.507	0.516	0.658	0.781515692405442	1.19262380070794	0
411	31	0.505333	0.509667	0.641	0.0758028930267506	0.109984223820959	0
411	32	0.505667	0.51	0.641333	0.0758028930267506	0.109913922078744	0
411	33	0.505667	0.51	0.641667	0.0662347073765813	0.125441355537574	0
411	34	0.505667	0.509333	0.641333	0.095619443797721	0.181863255529029	0
411	35	0.505667	0.509333	0.641	0.0758028930267506	0.143985777287666	0
411	36	0.505333	0.509667	0.640333	0.0424124078528592	0.0899743662434382	0
411	37	0.508	0.513333	0.652	0.224572847596083	0.502507145091219	0
411	38	0.508	0.513667	0.654	0.215857750858552	0.389246273942714	0
411	39	0.508333	0.514333	0.654333	0.266386086662728	0.526368395434541	0
411	40	0.507333	0.513333	0.653	0.266596508194147	0.59071595693992	0
411	41	0.507667	0.513333	0.652333	0.266386086662728	0.589797323393883	0
411	42	0.506	0.514667	0.655	0.521104636049527	1.24633465745659	0
411	43	0.506333	0.515333	0.656667	0.521104636049527	1.20665734521515	0
411	44	0.506333	0.514333	0.655	0.521104636049527	1.14025294444663	0
411	45	0.505333	0.512333	0.644333	0.157719487577073	0.34526599460785	0
411	46	0.506333	0.513667	0.643333	0.157719487577073	0.219979905489558	0
411	47	0.505667	0.513	0.644	0.117812021456148	0.231173917085723	0
411	48	0.506	0.512333	0.644	0.154267891755797	0.308848588269653	0
411	49	0.505667	0.512333	0.644	0.195605461866966	0.31078036179836	0
411	50	0.506	0.513	0.644667	0.114780811760301	0.228142707389877	0
411	51	0.506333	0.513	0.645667	0.199545778561544	0.243701253897522	0
411	52	0.506333	0.513667	0.646	0.161098874281681	0.244592727737899	0
411	53	0.506667	0.513667	0.645	0.123702197019504	0.193462294027363	0
411	54	0.506333	0.513333	0.645	0.164402633962198	0.234947998013106	0
411	55	0.503667	0.509333	0.647	0.476411823836446	0.805484191552668	0
411	56	0.503667	0.509	0.647667	0.480437681647589	0.811489741851197	0
411	57	0.505667	0.509667	0.649333	0.476411823836446	0.76736651496415	0
411	58	0.505	0.510333	0.649667	0.472216199966187	0.730196409728456	0
411	59	0.505333	0.510667	0.648333	0.405811799197668	0.56271102366317	0
411	60	0.505667	0.510333	0.649333	0.409620157157101	0.543253669582782	0
411	61	0.504333	0.511333	0.650333	0.71697666264118	0.9360181194581	0
411	62	0.505333	0.510667	0.649333	0.476411823836446	0.588961656568594	0
411	63	0.505	0.51	0.649333	0.552614190339313	0.707545741166904	0
411	64	0.504667	0.509667	0.648	0.287994563094544	0.588199532723002	0
411	65	0.504667	0.509333	0.646667	0.351124384531398	0.540951767279429	0
411	66	0.504	0.510333	0.647667	0.543606041428298	0.673448975874934	0
411	67	0.503667	0.510667	0.648333	0.629792105145432	0.88492598999781	0
411	68	0.504	0.509333	0.646333	0.624979840735555	0.756173203065277	0
411	69	0.503333	0.511333	0.648667	0.650849452463839	0.836469274556982	0
411	70	0.503667	0.511667	0.648333	0.568396715346771	0.753721063402755	0
411	71	0.507	0.511667	0.65	0.287994563094544	0.452721699339621	0
411	72	0.507	0.511667	0.648333	0.230809465341186	0.420217041664938	0
411	73	0.505667	0.513667	0.654667	0.682221334076331	1.29892024267253	0
411	74	0.506	0.513	0.654	0.681664863767796	1.23011370867977	0
411	75	0.507	0.511333	0.647667	0.224572847596083	0.305229023053871	0
411	76	0.507667	0.510333	0.648	0.18514811663998	0.26639046336977	0
411	77	0.506333	0.509	0.647333	0.344401635594845	0.425305583104904	0
411	78	0.507333	0.510333	0.646667	0.139757607700763	0.202018025613248	0
411	79	0.503667	0.506667	0.647	2.55374496624381	7.33879906356742	0
411	80	0.503333	0.506667	0.645667	2.55374496624381	7.3369776548214	0
411	81	0.503333	0.507667	0.645333	2.5474186640414	7.33248499674769	0
411	82	0.503	0.507667	0.648667	3.26518385553442	8.19553571972207	0
411	83	0.502667	0.506333	0.646667	3.26518385553442	8.36514013579231	0
411	84	0.502667	0.508667	0.649	3.26518385553442	8.7060274555078	0
411	85	0.503333	0.509	0.647	2.56007843805409	7.6511234272268	0
411	86	0.503	0.508	0.646333	2.71674070345602	7.66372834980235	0
411	87	0.503333	0.508	0.646333	2.5474186640414	7.17228392080628	0
411	88	0.503333	0.509333	0.647333	2.72522297740002	7.34366013563364	0
411	89	0.503	0.508	0.647333	2.71674070345601	7.8242378055515	0
411	90	0.502667	0.508	0.644667	2.56134599255769	7.49904700036859	0
411	91	0.502667	0.509	0.645	2.56134599255769	7.33169268542253	0
411	92	0.502333	0.507333	0.646333	3.45380690493677	8.58342357729222	0
411	93	0.502333	0.507	0.645333	3.45380690493677	8.58162986953577	0
411	94	0.503	0.507667	0.647667	3.07689868121236	8.03244508010494	0
411	95	0.502667	0.507667	0.646	3.07897459280419	7.88261347201316	0
411	96	0.503333	0.507	0.646667	3.45502521381352	7.9228249807996	0
411	97	0.502333	0.509	0.648	3.08058962874615	8.02427773240598	0
411	98	0.509333	0.516667	0.645667	0.021271583714048	0.0287965667495455	0
411	99	0.504333	0.507	0.643333	2.5626138337303	5.50300197651793	0
411	100	0.505	0.508	0.649333	2.38343748457259	6.70496040910915	0
412	1	0.505667	0.508667	0.660333	0.213336509199434	0.470693228204661	0
412	2	0.513667	0.516333	0.664333	0.0426383785659523	0.11922940481314	0
412	3	0.512333	0.513667	0.683	0.599346837263129	1.50409262341628	0
412	4	0.512667	0.516333	0.685	0.448828925767639	0.785784955232153	0
412	5	0.513	0.516667	0.685	0.264146620352127	0.59861466261586	0
412	6	0.507333	0.511333	0.663333	0.0694906623784262	0.142546296775848	0
412	7	0.512	0.514	0.684667	0.599973866939612	1.73272220432966	0
412	8	0.514667	0.515667	0.671333	0.094482237339380	0.106766779662514	0
412	9	0.513	0.515	0.673333	0.264146620352127	0.568696622910471	0
412	10	0.508	0.509667	0.662	0.0300618133023067	0.0684550109901803	0
412	11	0.503667	0.506333	0.671667	4.60270508333145	10.9965101748436	0
412	12	0.505667	0.508	0.658	0.144491538313804	0.277115173119662	0
412	13	0.506	0.509	0.659333	0.09532396976056	0.18846190607262	0
412	14	0.506667	0.509	0.661	0.11432460720592	0.245715206663315	0
412	15	0.505667	0.509333	0.660333	0.11432460720592	0.297824737037012	0
412	16	0.506333	0.509333	0.660333	0.094944735640809	0.18808267195287	0
412	17	0.506	0.508667	0.659667	0.112576282355752	0.268283504791921	0
412	18	0.511667	0.513667	0.682333	0.599346837263129	1.56775558508395	0
412	19	0.512	0.514333	0.682	0.521787747741012	1.41935067602368	0
412	20	0.513	0.513667	0.682667	0.599346837263129	1.43271219197714	0
412	21	0.512	0.517667	0.682667	0.381903575859773	0.747866163936982	0
412	22	0.505667	0.511667	0.664	0.210330100807573	0.424151780650627	0
412	23	0.507333	0.509	0.661667	0.0748967932678322	0.14603281433943	0
412	24	0.512333	0.517	0.684	0.381903575859773	0.676514937225967	0
412	25	0.512	0.517667	0.683333	0.448828925767639	0.792535054514214	0
412	26	0.512333	0.517	0.684333	0.381903575859773	0.7511979690277	0
412	27	0.512667	0.515	0.673	0.32033923585656	0.661505906403677	0
412	28	0.508	0.511	0.661	0.0151765780408669	0.0261797621443883	0
412	29	0.506	0.511333	0.667667	0.244405805066122	0.617921413515658	0
412	30	0.505667	0.512	0.668333	0.253087352220638	0.578531479664676	0
412	31	0.507	0.511667	0.666667	0.197059146732735	0.416395975920531	0
412	32	0.506667	0.510667	0.665	0.42909699064809	0.721100873021634	0
412	33	0.506333	0.511333	0.667	0.197059146732735	0.447622929571041	0
412	34	0.505667	0.511	0.667333	0.308768180034082	0.767895388762988	0
412	35	0.504	0.507	0.672333	4.16995068615197	10.5750089758787	0
412	36	0.503333	0.508	0.673333	4.38877611288304	10.9352038616242	0
412	37	0.503667	0.507667	0.673667	4.38877611288304	10.7169177149525	0
412	38	0.504333	0.507667	0.673	4.17981809434802	10.1826061088469	0
412	39	0.504	0.507667	0.673	4.17981809434802	10.3436377748286	0
412	40	0.507	0.509	0.658333	0.09532396976056	0.157295807462036	0
412	41	0.506	0.509	0.657667	0.09532396976056	0.148121413446856	0
412	42	0.506	0.508333	0.659	0.09532396976056	0.185263968743056	0
412	43	0.506	0.51	0.659333	0.094944735640809	0.166231873645394	0
412	44	0.505667	0.509	0.660333	0.170160495758967	0.339360677796848	0
412	45	0.506	0.509333	0.658667	0.09532396976056	0.171890252154166	0
412	46	0.506	0.509333	0.661667	0.148881296632026	0.304305594438126	0
412	47	0.506667	0.508667	0.661667	0.152908430447194	0.283342686425482	0
412	48	0.506333	0.511	0.661667	0.09532396976056	0.237026718440679	0
412	49	0.505667	0.509333	0.660667	0.197059146732735	0.453928996101094	0
412	50	0.506667	0.509667	0.66	0.0659533592230548	0.160272699219726	0
