Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
1144	86	0.502	0.504333	0.514333	0.743	0
1144	87	0.501	0.504667	0.519667	0.752667	0
1144	88	0.501	0.504667	0.522667	0.754333	0
1144	89	0.501333	0.505667	0.513333	0.743667	0
1144	90	0.501333	0.504	0.513667	0.742	0
1144	91	0.500333	0.507	0.520667	0.755333	0
1144	92	0.501667	0.504333	0.509	0.717	0
1144	93	0.502	0.504333	0.515667	0.749667	0
1144	94	0.501667	0.505333	0.514	0.745	0
1144	95	0.501	0.505667	0.52	0.758667	0
1144	96	0.500333	0.505667	0.517667	0.750667	0
1144	97	0.501333	0.504	0.512333	0.735667	0
1144	98	0.500667	0.503667	0.512333	0.734333	0
1144	99	0.502	0.506	0.514	0.747	0
1144	100	0.501333	0.503	0.515667	0.739	0
1145	1	0.500667	0.503	0.521667	0.752667	0
1145	2	0.501	0.502667	0.515	0.738333	0
1145	3	0.501333	0.502667	0.517	0.749333	0
1145	4	0.501	0.502667	0.517333	0.748667	0
1145	5	0.501333	0.504667	0.516333	0.756333	0
1145	6	0.501	0.503667	0.511333	0.737333	0
1145	7	0.501667	0.505667	0.513333	0.750667	0
1145	8	0.500667	0.503	0.517333	0.749333	1
1145	9	0.501333	0.504	0.515333	0.748333	0
1145	10	0.500333	0.506667	0.520333	0.76	0
1145	11	0.502667	0.507	0.52	0.767333	0
1145	12	0.501	0.505667	0.519667	0.758	0
1145	13	0.501	0.503	0.521333	0.752333	0
1145	14	0.502333	0.506333	0.521333	0.766	0
1145	15	0.500333	0.507	0.524	0.765	0
1145	16	0.501667	0.507	0.520667	0.767667	0
1145	17	0.501333	0.502667	0.513667	0.738	0
1145	18	0.502667	0.509333	0.52	0.769667	0
1145	19	0.500667	0.503	0.515333	0.738667	0
1145	20	0.500667	0.503333	0.522333	0.753333	0
1145	21	0.502667	0.506	0.52	0.762333	0
1145	22	0.502667	0.506333	0.520333	0.763333	0
1145	23	0.501667	0.506667	0.520667	0.763	0
1145	24	0.500667	0.507333	0.521333	0.767333	0
1145	25	0.500667	0.507	0.522667	0.767	0
1145	26	0.500667	0.506667	0.52	0.762333	0
1145	27	0.503667	0.509333	0.523	0.770667	0
1145	28	0.500667	0.503	0.515	0.737667	0
1145	29	0.501	0.506667	0.521333	0.767	0
1145	30	0.502667	0.507333	0.518333	0.764	0
1145	31	0.501	0.503	0.512333	0.735667	0
1145	32	0.500667	0.502667	0.514667	0.736	0
1145	33	0.501333	0.504333	0.516333	0.755667	0
1145	34	0.503667	0.507	0.519	0.767333	0
1145	35	0.501667	0.505333	0.513	0.749	0
1145	36	0.502333	0.505	0.513333	0.75	0
1145	37	0.501	0.502667	0.521667	0.751	0
1145	38	0.502667	0.506	0.519333	0.759333	0
1145	39	0.502667	0.507	0.520333	0.767667	0
1145	40	0.502333	0.506667	0.520333	0.766	0
1145	41	0.501	0.507667	0.520667	0.764333	0
1145	42	0.501333	0.507	0.52	0.764333	0
1145	43	0.501	0.503333	0.520333	0.751667	0
1145	44	0.502333	0.506	0.521667	0.765333	0
1145	45	0.502	0.506	0.519667	0.760333	0
1145	46	0.501	0.503667	0.516333	0.755	0
1145	47	0.501667	0.505667	0.521667	0.76	0
1145	48	0.502333	0.508333	0.524333	0.769667	0
1145	49	0.502667	0.507667	0.524667	0.770333	0
1145	50	0.500333	0.505	0.514	0.740667	0
1145	51	0.500333	0.505333	0.513667	0.741	0
1145	52	0.500667	0.505	0.513	0.741333	0
1145	53	0.500667	0.504667	0.512333	0.740667	0
1145	54	0.501	0.505	0.513	0.742333	0
1145	55	0.501	0.507667	0.519	0.757667	0
1145	56	0.501667	0.503667	0.516	0.755	0
1145	57	0.500667	0.503667	0.515	0.739	0
1145	58	0.501333	0.505	0.516	0.756	0
1145	59	0.501	0.504667	0.517333	0.757	0
1145	60	0.501333	0.503333	0.511667	0.737667	0
1145	61	0.502	0.505667	0.513667	0.751	0
1145	62	0.501667	0.505	0.513667	0.75	0
1145	63	0.501	0.503333	0.517333	0.750667	0
1145	64	0.500667	0.504667	0.511	0.738	0
1145	65	0.502667	0.506667	0.520333	0.767333	0
1145	66	0.502333	0.506333	0.521	0.764667	0
1145	67	0.501667	0.506	0.520667	0.761	0
1145	68	0.500333	0.506667	0.524	0.764	0
1145	69	0.501667	0.507333	0.52	0.765333	0
1145	70	0.501667	0.506667	0.521667	0.768	0
1145	71	0.501333	0.505	0.513667	0.749	0
1145	72	0.502333	0.510667	0.519667	0.768	0
1145	73	0.501667	0.503667	0.510667	0.736	0
1145	74	0.501	0.503333	0.512	0.737667	0
1145	75	0.503333	0.506333	0.519	0.763333	0
1145	76	0.500667	0.504667	0.52	0.756333	0
1145	77	0.501333	0.504333	0.519667	0.756667	0
1145	78	0.500667	0.503333	0.521667	0.753	0
1145	79	0.500667	0.504333	0.523333	0.753667	0
1145	80	0.503	0.506333	0.520667	0.764	0
1145	81	0.501333	0.507333	0.519	0.761	0
1145	82	0.501	0.506667	0.519667	0.762	0
1145	83	0.500667	0.506333	0.520333	0.761333	0
1145	84	0.503667	0.508667	0.522667	0.770333	0
1145	85	0.504	0.509667	0.523667	0.771	0
1145	86	0.503333	0.508333	0.518333	0.765667	0
1145	87	0.502667	0.507333	0.518667	0.765	0
1145	88	0.502333	0.507	0.518	0.763333	0
1145	89	0.501	0.505333	0.512333	0.747	0
1145	90	0.501	0.504667	0.513333	0.747	0
1145	91	0.502	0.505	0.513	0.749	0
1145	92	0.501333	0.503	0.521	0.750333	0
1145	93	0.501667	0.506667	0.521	0.766333	0
1145	94	0.502	0.507333	0.52	0.765667	0
1145	95	0.501	0.507333	0.52	0.763667	0
1145	96	0.501333	0.507667	0.52	0.765	0
1145	97	0.502667	0.506	0.522667	0.766333	0
1145	98	0.502	0.505333	0.520667	0.759333	0
1145	99	0.501333	0.506667	0.519333	0.76	0
1145	100	0.501	0.504	0.516	0.755333	0
1146	1	0.501667	0.507667	0.525333	0.776333	0
1146	2	0.501667	0.509	0.524	0.775667	0
1146	3	0.501	0.505667	0.512667	0.751667	0
1146	4	0.502333	0.506667	0.518333	0.765	0
1146	5	0.501667	0.505	0.523667	0.770333	0
1146	6	0.501667	0.507667	0.525	0.776	0
1146	7	0.501333	0.506	0.523	0.771	0
1146	8	0.501667	0.506667	0.524333	0.774	0
1146	9	0.501333	0.509667	0.523667	0.774333	0
1146	10	0.501667	0.509333	0.525	0.778667	0
1146	11	0.502	0.506	0.522667	0.771667	0
1146	12	0.501667	0.507667	0.518	0.765	0
1146	13	0.500667	0.505	0.512667	0.749333	0
1146	14	0.502	0.503667	0.511333	0.745333	0
1146	15	0.502	0.504333	0.512	0.747333	0
1146	16	0.501	0.505667	0.524	0.772	0
1146	17	0.502333	0.507333	0.519333	0.769	0
1146	18	0.501	0.503667	0.517667	0.760667	1
1146	19	0.502	0.503333	0.513	0.751333	0
1146	20	0.501333	0.506667	0.522333	0.770667	0
1146	21	0.500333	0.507	0.524333	0.771	0
1146	22	0.501667	0.505	0.523333	0.768667	0
1146	23	0.501333	0.503667	0.515333	0.758333	0
1146	24	0.501333	0.507333	0.520333	0.767	0
1146	25	0.501333	0.508	0.525667	0.776333	0
1146	26	0.501333	0.505667	0.520667	0.766333	0
1146	27	0.501667	0.506	0.519667	0.766	0
1146	28	0.501667	0.503333	0.515333	0.754	0
1146	29	0.501333	0.508667	0.524667	0.776667	0
1146	30	0.501667	0.507333	0.523333	0.773667	0
1146	31	0.501333	0.504	0.513333	0.749333	0
1146	32	0.501667	0.506	0.524	0.773667	0
1146	33	0.502	0.506667	0.519667	0.767	0
1146	34	0.502333	0.505333	0.522	0.77	0
1146	35	0.502	0.503	0.512667	0.748	0
1146	36	0.500667	0.506333	0.513	0.751333	0
1146	37	0.501	0.503667	0.514	0.755	0
1146	38	0.502	0.506667	0.518667	0.763333	0
1146	39	0.501333	0.505333	0.524	0.769	0
1146	40	0.502333	0.508333	0.522667	0.774333	0
1146	41	0.502333	0.508667	0.523	0.776	0
1146	42	0.501333	0.507	0.524667	0.774	0
1146	43	0.501	0.509	0.523667	0.773333	0
1146	44	0.501333	0.502667	0.515	0.746667	0
1146	45	0.501333	0.505667	0.522	0.769333	0
1146	46	0.501333	0.506333	0.521333	0.768	0
1146	47	0.502333	0.509667	0.524333	0.777333	0
1146	48	0.501667	0.509667	0.524333	0.776667	0
1146	49	0.502333	0.509333	0.524667	0.777667	0
1146	50	0.501667	0.509	0.525	0.777667	0
1146	51	0.501667	0.505667	0.522667	0.771333	0
1146	52	0.501667	0.508	0.518333	0.766333	0
1146	53	0.501333	0.504	0.511667	0.747	0
1146	54	0.501333	0.505667	0.523667	0.771	0
1146	55	0.501667	0.506333	0.524667	0.774	0
1146	56	0.501333	0.506	0.525667	0.773667	0
1146	57	0.502333	0.507	0.519	0.767667	0
1146	58	0.501	0.506333	0.523667	0.771	0
1146	59	0.500667	0.506667	0.524	0.770667	0
1146	60	0.501333	0.503667	0.517333	0.761	0
1146	61	0.501	0.508333	0.521667	0.769	0
1146	62	0.502333	0.504	0.513333	0.752	0
1146	63	0.502	0.503333	0.512667	0.750333	0
1146	64	0.501667	0.503333	0.513333	0.749667	0
1146	65	0.501667	0.506667	0.522	0.771	0
1146	66	0.501333	0.510667	0.523667	0.775333	0
1146	67	0.501667	0.504667	0.524	0.767333	0
1146	68	0.501667	0.505	0.523	0.767	0
1146	69	0.500667	0.503	0.512333	0.744667	0
1146	70	0.501667	0.505667	0.523667	0.771667	0
1146	71	0.501333	0.504333	0.514667	0.756333	0
1146	72	0.501	0.503667	0.514667	0.756	0
1146	73	0.501333	0.507333	0.52	0.766667	0
1146	74	0.502	0.506667	0.525	0.778333	0
1146	75	0.503	0.508	0.526	0.78	0
1146	76	0.501333	0.507333	0.525667	0.776	0
1146	77	0.501667	0.508	0.524667	0.775333	0
1146	78	0.501333	0.504333	0.516	0.759333	0
1146	79	0.501667	0.506667	0.520333	0.767	0
1146	80	0.501333	0.506667	0.520333	0.765667	0
1146	81	0.502	0.505	0.522333	0.767333	0
1146	82	0.501333	0.508667	0.522667	0.771667	0
1146	83	0.501667	0.508	0.522667	0.774	0
1146	84	0.502333	0.508667	0.522333	0.773	0
1146	85	0.501333	0.508	0.523	0.774	0
1146	86	0.502333	0.507	0.522667	0.773333	0
1146	87	0.502333	0.507333	0.523	0.773667	0
1146	88	0.502	0.507667	0.523	0.774	0
1146	89	0.501	0.506667	0.524	0.772333	0
1146	90	0.501333	0.503	0.513333	0.747667	0
1146	91	0.501333	0.506333	0.519	0.764	0
1146	92	0.501333	0.506667	0.519	0.764667	0
1146	93	0.501	0.506333	0.519333	0.764	0
1146	94	0.501	0.505667	0.52	0.761333	0
1146	95	0.501333	0.505333	0.519	0.762	0
1146	96	0.501	0.508667	0.524667	0.775667	0
1146	97	0.501333	0.508667	0.524	0.775333	0
1146	98	0.501	0.507	0.517667	0.764333	0
1146	99	0.501	0.504333	0.513	0.749333	0
1146	100	0.502	0.507667	0.520333	0.769333	0
1147	1	0.501333	0.505	0.518	0.784333	0
1147	2	0.500667	0.505333	0.512	0.774	0
1147	3	0.500667	0.502	0.509333	0.755667	0
1147	4	0.502	0.503	0.515333	0.778667	0
1147	5	0.501	0.504	0.509667	0.770333	0
1147	6	0.500333	0.502333	0.509	0.753	0
1147	7	0.502667	0.505667	0.518	0.785667	0
1147	8	0.502	0.504667	0.516	0.783333	0
1147	9	0.501667	0.504667	0.517667	0.783333	0
1147	10	0.500667	0.503667	0.508333	0.766333	0
1147	11	0.501333	0.504333	0.517	0.782333	0
1147	12	0.501	0.504667	0.516667	0.782667	0
1147	13	0.501333	0.502667	0.516	0.777	0
1147	14	0.502	0.504	0.510667	0.772	0
1147	15	0.500667	0.503333	0.510667	0.769	0
1147	16	0.502333	0.504333	0.516333	0.782667	0
1147	17	0.500667	0.506333	0.509333	0.769	0
1147	18	0.501667	0.506	0.517	0.784	0
1147	19	0.501	0.502667	0.512333	0.771333	0
1147	20	0.501333	0.502667	0.515	0.775333	0
1147	21	0.500667	0.502667	0.509333	0.767333	0
1147	22	0.501667	0.505667	0.518333	0.786	0
1147	23	0.501	0.504333	0.512333	0.772	0
1147	24	0.500333	0.504667	0.516333	0.779667	0
1147	25	0.501	0.506333	0.515333	0.778667	0
1147	26	0.501333	0.503	0.512333	0.773333	0
1147	27	0.501667	0.503333	0.516	0.778667	0
1147	28	0.501	0.504333	0.509333	0.769333	0
1147	29	0.501	0.503	0.516	0.777333	0
1147	30	0.501	0.505333	0.518	0.785	0
1147	31	0.500667	0.505	0.516333	0.780667	0
1147	32	0.500667	0.503	0.508333	0.766	0
1147	33	0.502	0.505	0.509333	0.77	0
1147	34	0.501667	0.503667	0.517	0.780333	0
1147	35	0.500667	0.502667	0.516	0.776333	0
1147	36	0.501	0.502667	0.512667	0.771667	0
1147	37	0.500667	0.503667	0.517	0.778333	0
1147	38	0.501	0.505667	0.511667	0.774	0
1147	39	0.500667	0.502	0.509	0.753	0
1147	40	0.500333	0.504333	0.509333	0.767	0
1147	41	0.502667	0.506	0.518667	0.786333	0
1147	42	0.500667	0.504667	0.511	0.770333	0
1147	43	0.501333	0.502667	0.515667	0.776	0
1147	44	0.502	0.503	0.510333	0.77	0
1147	45	0.502	0.503667	0.514667	0.777333	0
1147	46	0.501	0.502667	0.512	0.770333	0
1147	47	0.502	0.503333	0.515	0.777333	0
1147	48	0.500667	0.502333	0.513667	0.772333	1
1147	49	0.501	0.504	0.519333	0.782	0
1147	50	0.501	0.505	0.518333	0.784333	0
1147	51	0.502	0.504667	0.515	0.780333	0
1147	52	0.501667	0.504333	0.515667	0.78	0
1147	53	0.500667	0.504	0.51	0.769	0
1147	54	0.501333	0.504333	0.512	0.773667	0
1147	55	0.500667	0.502333	0.509	0.755	0
1147	56	0.501333	0.504	0.510333	0.771667	0
1147	57	0.501667	0.504333	0.516	0.782333	0
1147	58	0.502333	0.503667	0.515	0.777667	0
1147	59	0.502333	0.503333	0.516333	0.779	0
1147	60	0.500667	0.503333	0.517333	0.779	0
1147	61	0.501667	0.505	0.512333	0.774333	0
1147	62	0.501667	0.504	0.517667	0.781333	0
1147	63	0.501333	0.505	0.517	0.783	0
1147	64	0.501	0.504333	0.516333	0.781667	0
1147	65	0.501333	0.505	0.516333	0.782667	0
1147	66	0.500667	0.503667	0.512333	0.771333	0
1147	67	0.501333	0.502667	0.510667	0.769667	0
1147	68	0.502333	0.504	0.517333	0.782333	0
1147	69	0.501667	0.505667	0.517	0.783667	0
1147	70	0.501	0.502333	0.512333	0.770667	0
1147	71	0.501	0.504667	0.515667	0.777333	0
1147	72	0.501	0.504333	0.519	0.782667	0
1147	73	0.502	0.506333	0.519333	0.786667	0
1147	74	0.501	0.504667	0.512333	0.772333	0
1147	75	0.501	0.505	0.515667	0.778	0
1147	76	0.501333	0.503	0.510333	0.769667	0
1147	77	0.500333	0.505	0.513667	0.771667	0
1147	78	0.500333	0.505667	0.515	0.773333	0
1147	79	0.501333	0.503333	0.515333	0.778333	0
1147	80	0.501667	0.503	0.516	0.777667	0
1147	81	0.501333	0.503	0.515667	0.776667	0
1147	82	0.500667	0.503333	0.516	0.777333	0
1147	83	0.501	0.505333	0.517333	0.784333	0
1147	84	0.501	0.505	0.517667	0.783333	0
1147	85	0.501333	0.506	0.517	0.783333	0
1147	86	0.501667	0.503667	0.516333	0.779333	0
1147	87	0.501	0.503667	0.515667	0.775333	0
1147	88	0.501	0.505	0.511667	0.773667	0
1147	89	0.501	0.505667	0.511333	0.772333	0
1147	90	0.501333	0.503333	0.511	0.772	0
1147	91	0.500667	0.506333	0.518333	0.783	0
1147	92	0.502333	0.503333	0.514333	0.776	0
1147	93	0.501667	0.503667	0.514667	0.776333	0
1147	94	0.502	0.504	0.513667	0.775667	0
1147	95	0.501	0.502667	0.511667	0.77	0
1147	96	0.501667	0.503667	0.515	0.776667	0
1147	97	0.500333	0.503	0.514	0.771	0
1147	98	0.500667	0.502667	0.513	0.771667	0
1147	99	0.500333	0.504	0.511667	0.769333	0
1147	100	0.501	0.504	0.519667	0.782333	0
1148	1	0.500667	0.505	0.516	0.748	0
1148	2	0.501	0.504333	0.517	0.748333	0
1148	3	0.501667	0.505	0.524	0.761333	0
1148	4	0.503667	0.506667	0.523	0.765667	0
1148	5	0.501667	0.505	0.524667	0.761667	0
1148	6	0.503667	0.505667	0.522	0.761	0
1148	7	0.501	0.503667	0.52	0.748333	0
1148	8	0.501	0.504667	0.512667	0.738	0
1148	9	0.502667	0.504667	0.523333	0.762667	0
1148	10	0.503333	0.506333	0.523333	0.765333	0
1148	11	0.503667	0.506667	0.522333	0.764667	0
1148	12	0.502	0.506333	0.514	0.746	0
1148	13	0.501	0.505	0.52	0.752333	0
1148	14	0.500667	0.506667	0.519667	0.756667	0
1148	15	0.501667	0.504667	0.523667	0.760333	0
1148	16	0.503	0.506333	0.522333	0.764	0
1148	17	0.501667	0.504667	0.525	0.761333	0
1148	18	0.500667	0.503	0.510333	0.722333	0
1148	19	0.500667	0.503667	0.51	0.720667	0
1148	20	0.501	0.503667	0.519667	0.746	0
1148	21	0.501333	0.504667	0.516	0.745667	0
1148	22	0.504	0.507	0.524333	0.767333	0
1148	23	0.502	0.506333	0.513333	0.743333	0
1148	24	0.502667	0.506667	0.522	0.762333	0
1148	25	0.502667	0.507333	0.523	0.764	0
1148	26	0.501333	0.506333	0.520667	0.757	0
1148	27	0.501333	0.506	0.520667	0.756	0
1148	28	0.501333	0.505	0.514	0.745	0
1148	29	0.502667	0.505	0.523333	0.764	0
1148	30	0.500333	0.504667	0.513333	0.740333	0
1148	31	0.503	0.507	0.521667	0.763	0
1148	32	0.500667	0.505333	0.514667	0.741667	0
1148	33	0.504	0.506667	0.523667	0.766667	0
1148	34	0.503333	0.507	0.520333	0.759333	0
1148	35	0.501333	0.502333	0.511	0.713667	0
1148	36	0.501	0.502667	0.509333	0.711333	0
1148	37	0.501	0.503	0.509	0.714	0
1148	38	0.502	0.506333	0.519667	0.758	0
1148	39	0.501667	0.506667	0.519333	0.757333	0
1148	40	0.502	0.505	0.519667	0.757333	0
1148	41	0.502	0.506	0.521	0.758667	0
1148	42	0.502333	0.506667	0.513667	0.745	0
1148	43	0.502667	0.508	0.522333	0.765667	0
1148	44	0.502	0.508667	0.528333	0.767	0
1148	45	0.501333	0.507	0.525333	0.764	0
1148	46	0.501	0.507667	0.524667	0.763333	0
1148	47	0.501667	0.505667	0.517667	0.75	0
1148	48	0.504	0.505667	0.521667	0.759667	0
1148	49	0.503333	0.505667	0.522333	0.760333	0
1148	50	0.501333	0.504333	0.512667	0.738	0
1148	51	0.502	0.505333	0.525	0.764333	0
1148	52	0.504	0.505333	0.522333	0.761	0
1148	53	0.500667	0.505	0.514667	0.741	0
1148	54	0.502667	0.506	0.525	0.765667	0
1148	55	0.503667	0.506	0.522667	0.763667	0
1148	56	0.501333	0.503667	0.513	0.737333	0
1148	57	0.501	0.504	0.512667	0.735667	0
1148	58	0.501667	0.507333	0.514667	0.746	0
1148	59	0.501667	0.507	0.515667	0.747	0
1148	60	0.501667	0.503667	0.516	0.744	0
1148	61	0.501667	0.506	0.526	0.763	0
1148	62	0.501333	0.506667	0.525333	0.763667	0
1148	63	0.501333	0.507333	0.525667	0.765	0
1148	64	0.501667	0.507	0.525	0.764667	0
1148	65	0.501	0.507667	0.519667	0.757333	0
1148	66	0.501	0.507333	0.519333	0.756	0
1148	67	0.500667	0.504333	0.517667	0.747667	0
1148	68	0.501333	0.503667	0.515	0.743333	0
1148	69	0.501667	0.504	0.514667	0.741	0
1148	70	0.501667	0.504667	0.523	0.76	0
1148	71	0.503333	0.506	0.520667	0.759667	0
1148	72	0.503667	0.506333	0.519667	0.76	0
1148	73	0.501667	0.504667	0.524667	0.761	0
1148	74	0.501	0.504	0.509667	0.718667	0
1148	75	0.501667	0.503667	0.519667	0.748	0
1148	76	0.501333	0.503333	0.519	0.747667	1
1148	77	0.503667	0.507	0.523667	0.766	0
1148	78	0.504	0.507333	0.524667	0.768	0
1148	79	0.503	0.506333	0.525667	0.766	0
1148	80	0.501667	0.506333	0.513667	0.741333	0
1148	81	0.501333	0.506	0.520333	0.755	0
1148	82	0.502	0.505333	0.513667	0.743333	0
1148	83	0.503	0.505333	0.524	0.764333	0
1148	84	0.502667	0.505	0.523	0.762333	0
1148	85	0.502	0.503667	0.518	0.745333	0
1148	86	0.501333	0.503667	0.518667	0.745667	0
1148	87	0.502	0.503333	0.518667	0.746333	0
1148	88	0.503333	0.505667	0.524333	0.765	0
1148	89	0.501333	0.504667	0.525	0.758	0
1148	90	0.503333	0.507	0.521333	0.763	0
1148	91	0.501	0.505667	0.514333	0.741	0
1148	92	0.501667	0.503333	0.508667	0.712667	0
1148	93	0.501667	0.505	0.518667	0.753667	0
1148	94	0.501667	0.506	0.52	0.757333	0
1148	95	0.501	0.506333	0.520333	0.755667	0
1148	96	0.502333	0.506	0.519	0.757667	0
1148	97	0.502333	0.505667	0.519333	0.757333	0
1148	98	0.502333	0.506333	0.52	0.758667	0
1148	99	0.501667	0.506	0.521	0.757667	0
1148	100	0.502667	0.506333	0.517333	0.749	0
1149	1	0.501667	0.503	0.508	0.795667	0
1149	2	0.501	0.503	0.512	0.802333	0
1149	3	0.500667	0.503667	0.508667	0.796667	0
1149	4	0.501333	0.503333	0.505333	0.783667	0
1149	5	0.500667	0.503	0.507	0.786333	0
1149	6	0.500333	0.503333	0.513667	0.802	0
1149	7	0.501	0.503667	0.513667	0.803333	0
1149	8	0.500667	0.502667	0.508667	0.792667	0
1149	9	0.502	0.503667	0.509	0.799	0
1149	10	0.501333	0.503	0.513	0.803667	0
1149	11	0.500667	0.502333	0.508333	0.791	0
1149	12	0.502	0.502333	0.507667	0.791333	0
1149	13	0.501333	0.503667	0.506	0.784	0
1149	14	0.501	0.503	0.51	0.799	0
1149	15	0.500333	0.504	0.513333	0.801	0
1149	16	0.501333	0.504667	0.51	0.801	0
1149	17	0.500667	0.503333	0.51	0.798667	0
1149	18	0.501333	0.503	0.511667	0.801333	0
1149	19	0.500667	0.503333	0.514	0.803	0
1149	20	0.500667	0.503	0.513	0.802	0
1149	21	0.501333	0.503	0.505333	0.782333	0
1149	22	0.501	0.506	0.515333	0.809333	0
1149	23	0.500333	0.505667	0.511667	0.801667	0
1149	24	0.501	0.503	0.506	0.783333	0
1149	25	0.501	0.504667	0.513333	0.807	0
1149	26	0.500667	0.503	0.510667	0.797667	0
1149	27	0.501333	0.502667	0.513	0.802	0
1149	28	0.501333	0.502667	0.511333	0.800667	0
1149	29	0.500667	0.506	0.515	0.808667	0
1149	30	0.500667	0.505	0.513	0.806333	0
1149	31	0.501	0.505333	0.515	0.808333	0
1149	32	0.501	0.505333	0.515333	0.809	0
1149	33	0.500333	0.503	0.506333	0.780667	0
1149	34	0.501667	0.505333	0.516	0.810333	0
1149	35	0.500667	0.504	0.511667	0.801667	0
1149	36	0.500667	0.502667	0.506333	0.782	0
1149	37	0.501	0.504	0.508	0.796333	0
1149	38	0.500333	0.503	0.512333	0.799333	0
1149	39	0.501	0.505333	0.511333	0.804333	0
1149	40	0.501	0.503333	0.507	0.786667	0
1149	41	0.501667	0.503333	0.512667	0.805667	0
1149	42	0.500667	0.504333	0.509667	0.8	0
1149	43	0.501667	0.503	0.508333	0.796	0
1149	44	0.501	0.502667	0.507	0.786333	0
1149	45	0.501667	0.502333	0.509667	0.797	0
1149	46	0.500667	0.502333	0.505333	0.775667	0
1149	47	0.500667	0.503	0.513667	0.802667	0
1149	48	0.501	0.503667	0.510333	0.799333	0
1149	49	0.501333	0.503333	0.510333	0.799667	0
1149	50	0.500333	0.502333	0.510667	0.795667	1
1149	51	0.501333	0.503	0.508	0.793333	0
1149	52	0.500667	0.504667	0.513667	0.805667	0
1149	53	0.501333	0.506	0.514333	0.807333	0
1149	54	0.500667	0.505333	0.515667	0.807667	0
1149	55	0.501667	0.505	0.516	0.81	0
1149	56	0.501667	0.505333	0.515667	0.809667	0
1149	57	0.502333	0.505333	0.515333	0.81	0
1149	58	0.501	0.504	0.507667	0.795	0
1149	59	0.501333	0.503333	0.508	0.795333	0
1149	60	0.501333	0.505667	0.514667	0.808667	0
1149	61	0.500667	0.502667	0.513333	0.799333	0
1149	62	0.501333	0.506	0.510667	0.803	0
1149	63	0.500667	0.503667	0.507667	0.787667	0
1149	64	0.500333	0.504	0.508	0.783333	0
1149	65	0.501333	0.503333	0.508667	0.795667	0
1149	66	0.500667	0.503333	0.509667	0.797	0
1149	67	0.500333	0.504667	0.508333	0.797	0
1149	68	0.500667	0.504333	0.508333	0.798333	0
1149	69	0.500667	0.504333	0.509	0.799	0
1149	70	0.500333	0.504667	0.508667	0.798	0
1149	71	0.501667	0.502667	0.509333	0.794333	0
1149	72	0.502	0.503	0.512667	0.802667	0
1149	73	0.501	0.503	0.507667	0.789333	0
1149	74	0.502667	0.503333	0.507	0.788667	0
1149	75	0.502333	0.502667	0.507333	0.790667	0
1149	76	0.501333	0.504	0.508	0.796667	0
1149	77	0.501	0.503667	0.508333	0.797333	0
1149	78	0.501	0.503333	0.506	0.783667	0
1149	79	0.500667	0.503333	0.506333	0.783667	0
1149	80	0.500667	0.503	0.505	0.778333	0
1149	81	0.500667	0.504	0.511	0.799	0
1149	82	0.501	0.503333	0.511	0.801	0
1149	83	0.501333	0.503	0.505	0.780333	0
1149	84	0.501	0.503333	0.505	0.781333	0
1149	85	0.501	0.506667	0.514667	0.808333	0
1149	86	0.501333	0.502667	0.512667	0.801	0
1149	87	0.501333	0.503	0.511	0.800667	0
1149	88	0.501333	0.504667	0.515333	0.807667	0
1149	89	0.501	0.505333	0.514667	0.808	0
1149	90	0.500333	0.503	0.506	0.78	0
1149	91	0.501667	0.502667	0.506667	0.782667	0
1149	92	0.501667	0.504	0.513667	0.806	0
1149	93	0.500333	0.502667	0.509333	0.791667	0
1149	94	0.501667	0.505667	0.515	0.810667	0
1149	95	0.501	0.506	0.516333	0.811	0
1149	96	0.501333	0.503667	0.512667	0.803	0
1149	97	0.501	0.503667	0.513333	0.803	0
1149	98	0.500667	0.503667	0.512667	0.801667	0
1149	99	0.501	0.505333	0.512333	0.805667	0
1149	100	0.501333	0.505333	0.516667	0.809333	0
1150	1	0.500667	0.503667	0.510333	0.747	0
1150	2	0.502	0.503	0.512333	0.747667	0
1150	3	0.501333	0.504333	0.514333	0.757667	0
1150	4	0.502	0.505667	0.513	0.756667	0
1150	5	0.502	0.505333	0.519	0.775667	0
1150	6	0.502667	0.504	0.515333	0.759	0
1150	7	0.501	0.504	0.517	0.765	0
1150	8	0.500667	0.504	0.520667	0.771333	0
1150	9	0.501667	0.507333	0.516333	0.773667	0
1150	10	0.501	0.503667	0.511	0.747333	0
1150	11	0.501667	0.505333	0.513333	0.756667	0
1150	12	0.501	0.503667	0.513667	0.756	0
1150	13	0.500667	0.503	0.514	0.754333	0
1150	14	0.502333	0.504	0.517	0.773	0
1150	15	0.500667	0.507	0.517667	0.772333	0
1150	16	0.501333	0.505667	0.521667	0.775	0
1150	17	0.501333	0.506	0.517333	0.773333	0
1150	18	0.501333	0.506333	0.517	0.773333	0
1150	19	0.501	0.504333	0.511	0.747667	0
1150	20	0.502667	0.503667	0.514667	0.757667	0
1150	21	0.501667	0.507667	0.520333	0.778667	0
1150	22	0.501333	0.505	0.516333	0.767667	0
1150	23	0.501	0.503333	0.516	0.759333	1
1150	24	0.500667	0.503667	0.522	0.771	0
1150	25	0.501	0.503667	0.517	0.764333	0
1150	26	0.501333	0.507333	0.516333	0.773333	0
1150	27	0.502333	0.503	0.512	0.747	0
1150	28	0.502667	0.504333	0.513	0.756333	0
1150	29	0.501	0.504	0.509	0.739333	0
