OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.501333	0.528	0.844667	0
0.501333	0.536333	0.855667	0
0.500333	0.534667	0.849	0
0.500667	0.540667	0.859667	0
0.503	0.530333	0.846	0
0.501667	0.523667	0.838	0
0.500333	0.540333	0.858	0
0.501	0.535667	0.853667	0
0.5	0.518333	0.829	0
0.500667	0.531667	0.846667	0
0.500667	0.522667	0.835333	0
0.500667	0.514667	0.827667	0
0.500333	0.514667	0.826667	0
0.501	0.513	0.824333	0
0.500333	0.515333	0.828667	0
0.501	0.536667	0.855667	0
0.501667	0.513	0.825333	0
0.502	0.536	0.855	0
0.500333	0.507667	0.808667	0
0.501333	0.505667	0.809	0
0.501	0.504333	0.806667	0
0.500667	0.513	0.824	0
0.501667	0.531667	0.848	0
0.501333	0.533667	0.851667	0
0.500667	0.521333	0.833333	0
0.500667	0.534	0.849667	0
0.501	0.538333	0.857	0
0.500667	0.541333	0.860333	0
0.501333	0.518333	0.832	0
0.500333	0.536667	0.852333	0
0.502333	0.535667	0.854333	0
0.501333	0.511667	0.822333	0
0.501333	0.528333	0.845	0
0.502	0.523333	0.837333	0
0.500667	0.539333	0.857	0
0.500333	0.502333	0.801667	0
0.501333	0.506333	0.809667	0
0.501667	0.505333	0.808333	0
0.501	0.507667	0.811333	0
0.501333	0.507	0.810667	0
0.500667	0.506667	0.81	0
0.501333	0.514333	0.828333	0
0.501667	0.532333	0.849667	0
0.501667	0.506	0.810333	0
0.501	0.532333	0.847	0
0.501	0.533333	0.849333	0
0.501667	0.54	0.859	0
0.501	0.513333	0.825333	0
0.501333	0.539333	0.857667	0
0.500667	0.501333	0.8	0
0.500667	0.509667	0.819667	0
0.502	0.536333	0.856333	0
0.503	0.530667	0.848333	0
0.501333	0.535333	0.853	0
0.500667	0.530667	0.845	0
0.501	0.520667	0.833667	0
0.501333	0.52	0.832667	0
0.501	0.515333	0.829333	0
0.501	0.515	0.828667	0
0.500333	0.539333	0.855333	0
0.501	0.505667	0.807333	0
0.500667	0.523667	0.837	0
0.500333	0.515	0.828333	0
0.501333	0.512667	0.824	0
0.501333	0.533	0.851	0
0.501	0.533667	0.851	0
0.501333	0.519	0.832333	0
0.502667	0.530667	0.847667	0
