Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
554	86	0.501667	0.508	0.669	4.03702441374295	12.6101528695852	0
554	87	0.501667	0.507667	0.668667	4.24944857091592	12.7302494927693	0
554	88	0.501333	0.507667	0.669	4.04489874004256	13.4290411583699	1
554	89	0.501333	0.507333	0.668	4.25348129009306	13.6428667293296	0
554	90	0.506667	0.511333	0.674667	2.37527786326183	5.59315189579373	0
554	91	0.507	0.510333	0.672333	2.379560064669	5.80269605801537	0
554	92	0.507	0.511667	0.673	1.92732902248407	4.68726012819782	0
554	93	0.506333	0.510667	0.673	1.92732902248407	5.18835350638405	0
554	94	0.507	0.511333	0.675667	2.5474186640414	5.78092049028305	0
554	95	0.504333	0.508	0.645333	0.629792105145434	1.68595161792082	0
554	96	0.504	0.506333	0.654333	1.17306240297272	3.49685023063107	0
554	97	0.503	0.505667	0.649333	1.66147192269359	3.76543763242733	0
554	98	0.502667	0.506	0.652	2.08990002099092	4.52702124382891	0
554	99	0.502667	0.508	0.649	0.809743163566982	2.21893934052782	0
554	100	0.506333	0.510667	0.66	0.961054125753525	2.83045929011877	0
555	1	0.510667	0.516667	0.661333	0.918097078101314	1.87497236175804	0
555	2	0.511333	0.517	0.659667	0.657832827675559	1.77337052849465	0
555	3	0.507333	0.512667	0.672333	3.84964060387912	10.7300918098953	0
555	4	0.506	0.511333	0.677	4.69695379402228	13.1438503589711	0
555	5	0.507667	0.511667	0.651	0.682221334076331	1.33691237266821	0
555	6	0.506667	0.51	0.65	1.80106068414748	2.77647416334816	0
555	7	0.51	0.518	0.663333	0.647045512422805	1.85607401950344	0
555	8	0.509333	0.516	0.661	0.92713129657568	2.17832172142412	0
555	9	0.51	0.517333	0.659	0.730736706263842	1.92702327178316	0
555	10	0.508333	0.512667	0.679	4.7037180623901	11.3737309100409	0
555	11	0.508	0.512333	0.678	4.26639739636245	11.2459152435485	0
555	12	0.508	0.512	0.677667	4.48094420561433	11.1692203293782	0
555	13	0.509333	0.515667	0.664667	1.12681676728075	3.00704646295936	0
555	14	0.506667	0.512	0.673	4.48204654696733	11.5296932429309	0
555	15	0.506333	0.512333	0.669333	4.05435694817239	11.7502641717831	0
555	16	0.507	0.512333	0.672	4.05435694817239	10.9444776788171	0
555	17	0.509	0.515667	0.655667	1.02226163691051	2.37544562986383	0
555	18	0.510667	0.517	0.657333	0.57513816006341	1.69247498323403	0
555	19	0.510333	0.516333	0.656667	0.673675775320615	1.9770476519422	0
555	20	0.510667	0.516667	0.663	0.918097078101314	2.19525989460088	0
555	21	0.511333	0.518	0.664333	0.721778468177596	1.82353669619012	0
555	22	0.508667	0.512333	0.65	0.521787747741012	1.12051381822967	0
555	23	0.509	0.512333	0.65	0.521104636049527	1.09982885720693	0
555	24	0.509333	0.520333	0.662667	0.92713129657568	2.71262662638733	0
555	25	0.509	0.519333	0.664	1.02701544017424	2.97857029579656	0
555	26	0.509	0.519	0.664667	0.94819994862048	3.07457468956465	0
555	27	0.512	0.517	0.664	0.814716814892282	1.71699407868773	0
555	28	0.51	0.515333	0.658667	0.809743163566982	2.52920306348076	0
555	29	0.511	0.518667	0.662667	0.560883522211721	1.52800745991558	0
555	30	0.511	0.518333	0.661667	0.560883522211721	1.46643933831864	0
555	31	0.505667	0.511667	0.648667	0.624979840735555	1.57920813827626	0
555	32	0.507	0.511333	0.647	0.472216199966187	1.30561697757395	0
555	33	0.506667	0.511333	0.649	0.54820131832993	1.44387410555021	0
555	34	0.506667	0.511667	0.648667	0.543606041428298	1.22010442088206	0
555	35	0.506667	0.512667	0.673333	4.26424350536718	11.3988139304512	0
555	36	0.506667	0.513	0.672667	3.84835819714378	11.1117040136696	0
555	37	0.510333	0.517	0.662667	0.823974609374998	1.91306137403814	0
555	38	0.510333	0.516667	0.66	0.918097078101314	1.94170169887921	0
555	39	0.510333	0.516667	0.662	1.01724753726374	2.20168875792188	0
555	40	0.510333	0.516667	0.660667	1.01724753726374	2.11081146321397	0
555	41	0.507333	0.512667	0.673667	3.84835819714378	11.0514270383815	0
555	42	0.507667	0.512333	0.671667	3.84835819714378	10.7271004218066	0
555	43	0.506	0.512	0.675333	4.47102852958018	12.9094841565586	0
555	44	0.506	0.512	0.676	4.91849485755299	13.012967462301	0
555	45	0.505667	0.511667	0.676	4.69385493820606	13.3174768755397	0
555	46	0.506333	0.511333	0.675667	4.69385493820606	13.1407515031549	0
555	47	0.505667	0.511333	0.675	4.69695379402228	13.3130602505142	0
555	48	0.506	0.511333	0.677667	4.92483119212991	13.3717277570788	1
555	49	0.505	0.511	0.675	4.92195059585919	14.1104802592494	0
555	50	0.506	0.511667	0.676667	4.91849485755299	13.0267440238028	0
555	51	0.505667	0.511667	0.676333	4.91849485755299	13.3613647904348	0
555	52	0.505667	0.511667	0.675	4.47102852958018	13.2957306913345	0
555	53	0.505667	0.512667	0.675333	3.84835819714378	12.304121535105	0
555	54	0.505667	0.512333	0.675	4.26235924661814	13.0549836202034	0
555	55	0.508	0.514333	0.655	0.3890562998156	0.935636834600835	0
555	56	0.507	0.513667	0.655	0.3890562998156	1.02098148028957	0
555	57	0.507	0.513	0.654667	0.393468343671321	0.97474150214816	0
555	58	0.509667	0.517	0.666	1.23059696747409	3.21557878299234	0
555	59	0.51	0.517	0.665	1.13194352148928	3.02757618548875	0
555	60	0.506667	0.510333	0.651	1.80106068414748	2.8573872681447	0
555	61	0.506333	0.510333	0.649333	1.80106068414748	2.84956207955499	0
555	62	0.506333	0.51	0.649	1.80106068414748	2.78110829402312	0
555	63	0.510333	0.519	0.663667	0.571864815178326	1.64971423234488	0
555	64	0.508	0.512333	0.676333	4.48094420561433	11.0032714254409	0
555	65	0.508	0.512	0.676667	4.26424350536718	11.1212751048895	0
555	66	0.507667	0.512667	0.678333	4.26558963068869	11.4272595579346	0
555	67	0.507	0.512667	0.676333	4.26558963068869	11.929055054321	0
555	68	0.506667	0.513	0.677	4.48094420561433	12.2514206587526	0
555	69	0.507	0.511667	0.676333	4.26558963068869	12.4047456042148	0
555	70	0.507	0.512	0.678667	4.48259776260453	12.2654206196942	0
555	71	0.506667	0.511667	0.677667	4.48204654696733	12.4314541318888	0
555	72	0.510333	0.516	0.661333	1.22451593900296	2.31119128717842	0
555	73	0.509667	0.516	0.663667	0.935168079737513	2.7133404194629	0
555	74	0.509333	0.515667	0.662667	1.01724753726374	2.85405271895402	0
555	75	0.510667	0.516	0.663333	1.01197503794906	2.62080657527071	0
555	76	0.506667	0.511667	0.672333	4.48204654696733	11.5246488455032	0
555	77	0.505667	0.512	0.669333	4.05435694817239	12.280955535952	0
555	78	0.506333	0.511667	0.667667	4.26424350536718	12.3157316700607	0
555	79	0.506667	0.512333	0.669333	4.05435694817239	11.433422294738	0
555	80	0.507667	0.513	0.671333	4.05593427223707	10.3153930423316	0
555	81	0.507667	0.513	0.672	3.84964060387912	10.4916445730993	0
555	82	0.507333	0.512667	0.673	4.26639739636245	10.9915685645522	0
555	83	0.510333	0.517667	0.657	0.581093951879902	1.70414151247614	0
555	84	0.510667	0.516333	0.663	1.02701544017424	2.31858563486345	0
555	85	0.512333	0.516667	0.663333	0.918097078101314	2.10363628823536	0
555	86	0.511333	0.517	0.666	1.11574647958754	2.73125427204387	0
555	87	0.511	0.516333	0.665	1.02226163691051	2.72986091044155	0
555	88	0.510333	0.517	0.665	1.12141710746859	2.67010908164676	0
555	89	0.51	0.516667	0.664667	1.23639451209658	2.86982730533224	0
555	90	0.510667	0.517667	0.657333	0.590601449202264	1.65302104656604	0
555	91	0.511667	0.518333	0.657	0.491474346053927	1.37488216523152	0
555	92	0.511333	0.516667	0.658	0.657832827675559	1.70645120080346	0
555	93	0.506	0.511333	0.652	0.706738648568287	1.78988773400256	0
555	94	0.507	0.512333	0.650333	0.70130714699725	1.72603279685616	0
555	95	0.506333	0.512	0.651	0.706738648568287	1.72749956077746	0
555	96	0.507	0.511667	0.652333	0.891246539996453	1.73517846419223	0
555	97	0.505333	0.514333	0.674	3.38589024797689	12.7787337419612	0
555	98	0.506	0.513333	0.675333	3.420985624442	11.8844568980835	0
555	99	0.507667	0.514667	0.673667	3.45502521381352	10.3624988643994	0
555	100	0.507	0.513333	0.670667	3.26613281967696	10.1457438338509	0
556	1	0.508333	0.511333	0.649	0.211455063930802	0.626853812592942	0
556	2	0.505333	0.510667	0.652	0.760038926555489	1.97893195904896	0
556	3	0.509667	0.514	0.660333	0.321723168530606	0.573257185976528	0
556	4	0.509667	0.513	0.659667	0.321107730007071	0.948454500334318	0
556	5	0.506	0.510667	0.675	2.56219118815517	5.59816984157381	0
556	6	0.506667	0.511667	0.664	0.679885618119368	1.79020555202438	0
556	7	0.51	0.514667	0.671	0.599346837263129	1.26948911082719	0
556	8	0.508667	0.513	0.650667	0.167919747706997	0.466302304142876	0
556	9	0.509333	0.513333	0.650333	0.127907246836961	0.379942314853737	0
556	10	0.511333	0.516	0.667	0.130654338655683	0.219604939600456	0
556	11	0.506	0.511	0.651	0.678663676837495	1.61480599394282	0
556	12	0.506333	0.511333	0.665	1.06320857940319	2.43818363106912	0
556	13	0.509	0.516333	0.672667	0.682221334076331	1.605417472692	0
556	14	0.506333	0.511	0.678333	2.72979534391427	6.58401493534802	0
556	15	0.506	0.511	0.679	2.90349525191556	6.63084630550823	1
556	16	0.509333	0.516	0.674333	0.682555320490835	1.699419619516	0
556	17	0.509	0.515667	0.674	0.682555320490835	1.83356106917405	0
556	18	0.508667	0.516	0.675	0.77040085386117	2.00825715147009	0
556	19	0.506667	0.510333	0.654667	0.520226982111542	1.70723750615618	0
556	20	0.509333	0.514333	0.661	0.381903575859773	0.599822547128437	0
556	21	0.507333	0.51	0.671	2.72718213556237	5.20300972268035	0
556	22	0.506667	0.509667	0.673	2.7287063685719	5.47757874376212	0
556	23	0.505667	0.510667	0.675333	2.56219118815517	5.81905146888423	0
556	24	0.506333	0.510333	0.675	2.56007843805409	5.37809220993302	0
556	25	0.505667	0.509667	0.672333	3.25949268297158	6.10370739042082	0
556	26	0.506333	0.511	0.663333	0.768275925537618	2.05119332170256	0
556	27	0.508667	0.513667	0.652333	0.3194182222094	0.684357940268407	0
556	28	0.508	0.513	0.651	0.318345332549722	0.597519818682213	0
556	29	0.506	0.511333	0.649	0.594133820822825	1.50209804881164	0
556	30	0.508667	0.511667	0.655	0.510909634666798	1.5270688973407	0
556	31	0.507	0.510667	0.652333	0.37989623266827	1.26673799726697	0
556	32	0.506667	0.511	0.651333	0.596841863339499	1.23560332644616	0
556	33	0.511667	0.515	0.671	0.449554514013027	0.834222035454986	0
556	34	0.51	0.515	0.670333	0.521104636049527	1.21364481231834	0
556	35	0.51	0.515333	0.67	0.521787747741012	1.08543237178887	0
556	36	0.511	0.515333	0.672667	0.521104636049527	0.902950316970316	0
556	37	0.505	0.510333	0.676667	3.26613281967696	7.04157474253494	0
556	38	0.509667	0.513333	0.667333	0.37722773776628	0.920109025649857	0
556	39	0.509333	0.513	0.666667	0.37722773776628	1.11539873803453	0
556	40	0.509333	0.513667	0.668667	0.429096990648092	1.18844645901184	0
556	41	0.509667	0.514	0.668333	0.37722773776628	0.958408320233188	0
556	42	0.508667	0.513333	0.650667	0.167919747706997	0.420922763891828	0
556	43	0.509667	0.512333	0.651333	0.318345332549722	0.61861785751258	0
556	44	0.510667	0.513	0.661333	0.266386086662728	0.723973854461443	0
556	45	0.512	0.517	0.665333	0.0425535699449181	0.0642312350908049	0
556	46	0.508	0.512333	0.648333	0.213336509199436	0.442353737862373	0
556	47	0.507333	0.512667	0.649667	0.213336509199436	0.601370106689509	0
556	48	0.508	0.513	0.649667	0.212457489373299	0.489199977367228	0
556	49	0.508667	0.513333	0.652	0.213336509199436	0.569667939237332	0
556	50	0.508667	0.511667	0.649	0.211455063930802	0.625607288515295	0
556	51	0.510333	0.513333	0.65	0.210330100807572	0.364572672279338	0
556	52	0.505667	0.511	0.652333	0.762152967462395	2.0417258873407	0
556	53	0.505667	0.511333	0.652667	0.673675775320615	1.77548362892085	0
556	54	0.506333	0.512	0.664	0.86087948388325	1.90964949884017	0
556	55	0.507	0.512	0.664333	0.597884990944488	1.84665191194386	0
556	56	0.51	0.516	0.673333	0.521104636049527	1.29203189042392	0
556	57	0.506667	0.510667	0.652	0.445570776366231	1.28606250529858	0
556	58	0.510667	0.513667	0.663	0.266386086662728	0.70010583490282	0
556	59	0.511333	0.515667	0.667	0.13035863758326	0.237348863624632	0
556	60	0.511333	0.516	0.668	0.130555735110458	0.226340277153668	0
556	61	0.506	0.510667	0.651	0.678663676837495	1.79469356428586	0
556	62	0.512	0.515667	0.668333	0.142166371485553	0.312121606470386	0
556	63	0.512	0.516	0.668667	0.108848692328395	0.212995411363761	0
556	64	0.506	0.511333	0.664667	1.06320857940319	2.41564395696035	0
556	65	0.506667	0.512667	0.652333	0.514782017213102	1.24359115934886	0
556	66	0.506	0.511	0.677333	2.56134599255769	6.53384747446932	0
556	67	0.511	0.514	0.667667	0.187737408151642	0.51267391478752	0
556	68	0.511667	0.514667	0.668333	0.104828455750117	0.356702664533508	0
556	69	0.511667	0.514667	0.666	0.146730634112091	0.321784238288226	0
556	70	0.511333	0.515333	0.667333	0.182459925737396	0.288466581636397	0
556	71	0.511667	0.515333	0.667	0.142166371485553	0.22858286936838	0
556	72	0.511667	0.515333	0.666	0.104828455750117	0.191748869981991	0
556	73	0.511	0.515333	0.668	0.142166371485553	0.28909651386007	0
556	74	0.506667	0.511667	0.665	0.768275925537618	2.10677218074122	0
556	75	0.506	0.512333	0.666667	0.857888839308565	2.44360384904433	0
556	76	0.506	0.512333	0.664333	0.765682591850359	2.13707685876912	0
556	77	0.505667	0.511333	0.666333	1.06320857940319	3.32185242527403	0
556	78	0.506	0.511	0.667	1.17161301484108	3.08882543772523	0
556	79	0.505667	0.511	0.665667	1.17161301484108	3.12358821385957	0
556	80	0.508	0.513	0.650333	0.213336509199436	0.548192118260459	0
556	81	0.507667	0.512	0.65	0.264146620352127	0.59642306376023	0
556	82	0.509667	0.512667	0.659333	0.321107730007071	0.996500827691912	0
556	83	0.509	0.514333	0.659667	0.597884990944488	1.09124886609552	0
556	84	0.509	0.513333	0.658667	0.448828925767639	1.07630213751854	0
556	85	0.506333	0.510667	0.672333	2.39918086408061	5.1464288020018	0
556	86	0.507333	0.512333	0.665667	0.86087948388325	1.83566728578491	0
556	87	0.507	0.511	0.664333	0.767096619136404	1.85664582498829	0
556	88	0.507667	0.511667	0.663333	0.678663676837495	1.71338060064436	0
556	89	0.508	0.512667	0.651333	0.37989623266827	0.65907071880076	0
556	90	0.507667	0.512667	0.651	0.37989623266827	0.693596572172898	0
556	91	0.507333	0.511	0.653333	0.375647625802038	1.20518709714842	0
556	92	0.506333	0.510667	0.652333	0.445570776366231	1.44274710960874	0
556	93	0.509667	0.515333	0.669667	0.59872012204432	1.16757803794873	0
556	94	0.511	0.515333	0.673333	0.521104636049527	0.98237962324062	0
556	95	0.509333	0.513333	0.667333	0.375647625802038	1.05907627845731	0
556	96	0.509667	0.513667	0.668	0.378644242439993	0.97393122006065	0
556	97	0.509333	0.513333	0.668667	0.429096990648092	1.23518048930109	0
556	98	0.509	0.514	0.669333	0.445570776366231	1.25673322007782	0
556	99	0.509333	0.513	0.668	0.44250415245987	1.3497799694712	0
556	100	0.509667	0.513667	0.668333	0.44250415245987	1.02351595680689	0
557	1	0.513	0.516	0.675	1.16784855803312	2.41040819699651	0
557	2	0.513333	0.516	0.676	1.28096511444198	2.46137769783754	0
557	3	0.505667	0.509	0.637333	2.70436520649994	6.9069370620471	0
557	4	0.507333	0.514	0.667	2.08760086212295	5.5095477710586	0
557	5	0.507	0.514	0.666	2.08760086212295	5.73683549548291	0
557	6	0.506333	0.509667	0.641333	2.35412292167768	6.25917807444946	0
557	7	0.507333	0.511	0.643667	2.37527786326183	5.56381820116612	0
557	8	0.512333	0.515667	0.671	0.514782017213102	1.27513409902925	0
557	9	0.506333	0.510333	0.667333	2.4983198373456	7.68122266749544	0
557	10	0.506333	0.510667	0.666667	2.4983198373456	7.28256992465481	0
557	11	0.506667	0.511667	0.667667	2.56134599255769	7.22984268608236	0
557	12	0.505333	0.511	0.64	2.379560064669	6.41478249731571	0
557	13	0.508	0.513333	0.668	1.80106068414748	5.56211249484064	0
557	14	0.507333	0.512	0.666	2.09047499308967	5.98987051259197	0
557	15	0.512	0.513667	0.674	1.64401143123956	3.47257007319303	0
557	16	0.510333	0.513667	0.672333	1.64777015326601	3.47196579870098	0
557	17	0.509	0.512	0.655	1.29066666666667	4.05674103820657	0
557	18	0.511333	0.514333	0.671	1.05782456268062	2.44132490442156	0
557	19	0.511	0.515333	0.673333	1.16553480734228	2.54864443061104	0
557	20	0.506667	0.512	0.663	2.39815712441404	6.47614166964709	0
557	21	0.506	0.512	0.664667	2.31872175025663	6.88965321477122	0
557	22	0.504667	0.508	0.637	3.24528435022188	7.53080288142556	0
557	23	0.511667	0.516	0.671667	0.675558025199343	1.37716269665609	0
557	24	0.506667	0.511333	0.644667	2.05838896643981	6.10809236294194	0
557	25	0.506	0.510667	0.645333	2.53478757807252	6.64909076176416	0
557	26	0.507	0.509333	0.642	2.20116319343499	5.96654766786853	0
557	27	0.507	0.512	0.645	2.52428360145122	5.85403134237429	0
557	28	0.508333	0.511	0.664	1.78823674576857	4.94159342479638	0
557	29	0.508667	0.512	0.664333	1.52544385488382	4.49531002545268	0
557	30	0.508333	0.511667	0.665	1.52544385488382	4.73298702361121	0
557	31	0.511	0.512667	0.661	1.39923394931074	3.47661830238369	0
557	32	0.510333	0.512333	0.662667	1.52791490098692	3.97312475115532	0
557	33	0.509333	0.513	0.666	1.65119064207669	4.28247758625874	0
557	34	0.509667	0.513333	0.666333	1.39923394931074	4.0324023919499	0
557	35	0.509667	0.512667	0.658	1.28323582986768	3.7458019963637	0
557	36	0.512	0.515333	0.670333	0.590601449202264	1.43825623391066	0
557	37	0.511667	0.515	0.669333	0.512940881287067	1.35810067515772	0
557	38	0.512667	0.515333	0.667333	0.586251885443157	1.29300412400681	0
557	39	0.511333	0.513667	0.673333	1.39323838659157	3.00771410368653	0
557	40	0.511	0.513667	0.673	1.27235363400659	3.03632918698508	0
557	41	0.506667	0.510333	0.666333	2.5054267168173	7.29294264348256	0
557	42	0.506	0.51	0.667333	2.4983198373456	7.68482803670084	0
557	43	0.512667	0.515667	0.675333	1.16784855803312	2.41478428865656	0
557	44	0.513667	0.516333	0.677333	1.28096511444198	2.59554746364786	0
557	45	0.512333	0.516	0.674333	1.16553480734228	2.48154028530698	0
557	46	0.505667	0.511667	0.664333	2.72718213556236	7.48207221880454	0
557	47	0.506333	0.512333	0.664	2.39672422533528	6.8060305980343	0
557	48	0.505667	0.511667	0.644667	2.52428360145122	6.59669712596792	0
557	49	0.507	0.511667	0.644667	1.91040320473018	5.74207226884002	0
557	50	0.506667	0.509667	0.642667	2.20116319343499	5.76152704652356	0
557	51	0.508333	0.511667	0.664	1.65427190596488	4.71711086692321	0
557	52	0.51	0.512667	0.661667	1.28096511444198	3.73340198953777	0
557	53	0.512333	0.516	0.670333	0.594133820822825	1.2584917285097	0
557	54	0.512667	0.515667	0.670667	0.514782017213102	1.17072533996864	0
557	55	0.512	0.515667	0.67	0.586251885443157	1.40580750091912	0
557	56	0.509667	0.513	0.662667	1.52264559435759	3.91639887743108	0
557	57	0.505333	0.511	0.665333	2.65254051978071	7.84290261870051	0
557	58	0.505333	0.510667	0.667333	2.82768056653857	8.55066404549367	0
557	59	0.506333	0.510667	0.667333	2.3411476593707	7.36629739763222	0
557	60	0.507	0.511	0.667667	2.49080497330736	7.63319728207617	0
557	61	0.506667	0.510667	0.666333	2.66803991748207	7.22696074934014	0
557	62	0.506	0.511	0.667	2.66803991748207	7.57055883966004	0
557	63	0.507	0.511333	0.666333	2.39815712441404	6.96212423875587	0
557	64	0.506667	0.511	0.667333	2.39918086408061	7.18847444821335	0
557	65	0.507333	0.511333	0.668	2.56134599255769	7.12531310689952	0
557	66	0.505333	0.509667	0.638	2.70892160502945	7.27487878214859	0
557	67	0.505667	0.509	0.636667	2.53941564404495	6.47115013552071	0
557	68	0.505333	0.509333	0.637333	2.70436520649994	6.63639237860247	0
557	69	0.505333	0.51	0.635667	2.70436520649994	6.60007829895453	0
557	70	0.505	0.511667	0.639	2.70892160502945	7.0475143902623	0
557	71	0.507667	0.512667	0.667667	1.94358357263748	5.59456713122865	0
557	72	0.508667	0.513	0.667667	1.80106068414748	5.56010964605386	0
557	73	0.509	0.512	0.654667	1.29066666666667	3.92102613875367	0
557	74	0.511667	0.515	0.671667	0.95527271165627	2.41587120883952	0
557	75	0.511	0.514333	0.670333	1.05782456268062	2.44132490442156	0
557	76	0.511	0.515	0.674333	1.16293442309443	2.77120795380729	0
557	77	0.511333	0.516	0.674	1.16553480734228	2.65218274399258	0
557	78	0.507	0.513	0.667	2.08894189627257	6.4520429193748	0
557	79	0.505333	0.509667	0.665667	2.67515756740041	8.5290003651169	0
557	80	0.505667	0.510333	0.667	2.56007843805409	8.21919056619962	0
557	81	0.505667	0.511	0.668333	2.9025980203384	8.56184546501954	1
557	82	0.506667	0.512	0.662667	2.24142777219229	6.46726963144023	0
557	83	0.506	0.512667	0.664	2.24023872963181	6.5905734589777	0
557	84	0.506333	0.512333	0.664333	2.31872175025663	6.87626444824697	0
557	85	0.505667	0.511667	0.663667	2.31872175025663	6.99637254401995	0
557	86	0.506333	0.511667	0.664333	2.31872175025663	7.01801242963756	0
557	87	0.504667	0.508667	0.634	2.86904276534473	7.24698279682737	0
557	88	0.504333	0.508333	0.634667	3.22968754016988	7.50849837314765	0
557	89	0.504667	0.508333	0.637667	3.24528435022188	7.53080288142556	0
557	90	0.512	0.515667	0.673333	0.677220919868679	1.4293539271296	0
557	91	0.511667	0.515667	0.670667	0.675558025199343	1.48286905249774	0
557	92	0.505667	0.512	0.646333	2.52974318064486	6.51059772193955	0
557	93	0.505667	0.510333	0.645	2.71304707196564	7.24213524632508	0
557	94	0.507667	0.512333	0.663667	1.65427190596488	5.28704985079464	0
557	95	0.508	0.511667	0.665667	1.79393102266594	5.23595791417261	0
557	96	0.507667	0.511333	0.664333	1.92732902248407	5.3337759223891	0
557	97	0.508333	0.511333	0.665333	1.65427190596488	4.86181507469227	0
557	98	0.508	0.511667	0.664333	1.64401143123955	4.85461539313637	0
557	99	0.508	0.511333	0.664	1.52264559435759	4.83442130609002	0
557	100	0.510667	0.513	0.660333	1.39923394931074	3.39664776815277	0
558	1	0.510333	0.517	0.681667	1.66147192269359	3.04003916927441	0
558	2	0.508333	0.514333	0.654	0.37989623266827	0.91023704807561	0
558	3	0.506333	0.513667	0.671667	1.06652824128222	3.50889587644755	0
558	4	0.506333	0.511333	0.664333	0.757693277323836	2.03825239504357	0
558	5	0.506333	0.511333	0.666	0.682221334076331	2.11414096601036	0
558	6	0.510667	0.515667	0.657667	0.212457489373299	0.659912699508953	0
558	7	0.509667	0.514	0.657667	0.37989623266827	0.920393942791438	0
558	8	0.509333	0.514333	0.657333	0.318345332549722	0.904844656076114	0
558	9	0.508667	0.514667	0.650667	0.212457489373299	0.743250812372275	0
558	10	0.510667	0.518333	0.659667	0.214721403662784	0.576391003308928	0
558	11	0.512667	0.519333	0.677667	0.595591263534862	1.34259469845138	0
558	12	0.513	0.519667	0.679	0.596841863339499	1.54960161329512	0
558	13	0.512667	0.518667	0.678667	0.596841863339499	1.56006452217387	0
558	14	0.505667	0.511667	0.664333	0.760038926555489	2.11910362322004	0
558	15	0.508333	0.514	0.655	0.517890050988584	1.0733571273419	0
558	16	0.510333	0.514333	0.674	0.767096619136406	1.68857693236692	0
558	17	0.508	0.513333	0.651667	0.320339235856559	0.93789034785551	0
558	18	0.508333	0.513333	0.653	0.291065794809376	0.935901267998894	0
558	19	0.508333	0.513667	0.65	0.266035563736598	0.88377693674075	0
558	20	0.509333	0.516667	0.66	0.258242721215187	0.724821941185955	0
558	21	0.509667	0.517	0.659667	0.212457489373299	0.676636934042475	0
558	22	0.512333	0.518667	0.676	0.516432039479426	1.28707808181748	0
558	23	0.51	0.513667	0.654	0.299481754323137	0.763459909298501	0
558	24	0.507667	0.512667	0.664667	0.514782017213102	1.36765155180786	0
558	25	0.510667	0.517	0.681667	1.65941328946413	3.03798053604495	0
558	26	0.510333	0.516	0.680333	1.93064867730471	3.81123257672568	1
558	27	0.508	0.515333	0.674333	1.40872517965822	4.00102567167654	0
558	28	0.507	0.515333	0.673667	1.79981204592537	4.89678329682842	0
558	29	0.512	0.517333	0.663667	0.167919747706997	0.43148266079334	0
558	30	0.512	0.517333	0.671	0.448828925767639	1.10665460987284	0
558	31	0.511667	0.517667	0.671667	0.447922735579551	1.04745045516074	0
558	32	0.505667	0.514333	0.667667	0.96000172954703	2.42439543852185	0
558	33	0.506667	0.513667	0.666667	0.94819994862048	2.08388394098489	0
558	34	0.512667	0.518333	0.677	0.522275948194486	1.2402058702395	0
558	35	0.512333	0.517667	0.674	0.522275948194486	1.19349466730239	0
558	36	0.510333	0.516	0.657667	0.215857750858552	0.671133617929913	0
558	37	0.510667	0.515333	0.657333	0.2159841922822	0.705914312912173	0
558	38	0.509333	0.514	0.656333	0.447922735579551	1.0439359541401	0
558	39	0.508667	0.514333	0.650667	0.212457489373299	0.74542156677143	0
558	40	0.510333	0.517	0.667333	0.266386086662728	0.909523974323796	0
558	41	0.510333	0.516	0.666333	0.44250415245987	1.23726008283794	0
558	42	0.509667	0.516333	0.665	0.446836473654542	1.356117480759	0
558	43	0.509333	0.514	0.654	0.423260943861148	1.02336188856878	0
558	44	0.509	0.513667	0.655	0.564735651768333	1.25292748178457	0
558	45	0.509333	0.513667	0.655	0.423260943861148	1.06855940295231	0
558	46	0.509667	0.513333	0.653333	0.302014329789232	0.89987779698264	0
558	47	0.506333	0.512333	0.664333	0.760038926555489	1.95863474894247	0
558	48	0.505333	0.512	0.665333	0.760038926555489	2.1944413717629	0
558	49	0.510667	0.517	0.68	1.66147192269359	3.01696319668696	0
558	50	0.51	0.513667	0.658333	0.37989623266827	0.965711468406972	0
558	51	0.509	0.514333	0.656667	0.378644242439993	1.00568824254249	0
558	52	0.508	0.514333	0.652667	0.291065794809376	0.978913184764138	0
558	53	0.512667	0.519333	0.678	0.677220919868682	1.47994566095072	0
558	54	0.512	0.519333	0.677333	0.767096619136404	1.60699670783176	0
558	55	0.513333	0.519667	0.680667	0.678663676837495	1.85334855270405	0
558	56	0.51	0.517	0.66	0.262194634081044	0.707730388475837	0
558	57	0.51	0.514	0.654667	0.296811494803201	0.805374140700503	0
558	58	0.511	0.514667	0.655333	0.420093914614786	0.79143854320041	0
558	59	0.51	0.514	0.654333	0.265545208875551	0.73337492128212	0
558	60	0.51	0.514333	0.653	0.244405805066122	0.714054184413912	0
558	61	0.510333	0.513667	0.653	0.299481754323137	0.762372530315203	0
558	62	0.51	0.513667	0.651333	0.299481754323137	0.761617682266008	0
558	63	0.506667	0.512	0.661333	0.769219992624486	1.9020363412232	0
558	64	0.507	0.512333	0.662667	0.67988561811937	1.73923127426918	0
558	65	0.508	0.513	0.665	0.512940881287065	1.36581041588183	0
558	66	0.508	0.513333	0.665333	0.51915526041354	1.41680020758989	0
558	67	0.510667	0.518667	0.682333	1.16987486378689	2.88772202494332	0
558	68	0.510333	0.517667	0.682	1.17509296488377	2.51364240090182	0
558	69	0.510333	0.517333	0.681667	1.06445287942109	2.51458742318692	0
558	70	0.51	0.516667	0.679667	1.53335777674253	2.91121661022647	0
558	71	0.509	0.515667	0.677333	1.93064867730471	3.71951770838464	0
558	72	0.508	0.515333	0.673	1.40872517965822	3.91814708725305	0
558	73	0.508333	0.516	0.674	1.28930030794645	3.96690584754624	0
